business_id,score
-1VaIJza42Hjev6ukacCNg,0.6325609375
-1ea69SVW-MJsaGQrA48dQ,0.7668
-1m9o3vGRA8IBPNvNqKLmA,0.7139620689655172
-1vfRrlnNnNJ5boOVghMPA,0.6171460000000001
-1xCh7Cocn6IwFzhELyohA,0.7366708333333333
-1xuC540Nycht_iWFeJ-dw,0.6560387417218541
-25X5v1q3WU6s-craJSvTw,0.8432333333333334
-2A9emZwBK8zYHPnAmM0hw,0.95594
-2EAyppKR_2xuLyvJZEbRQ,0.7373454545454546
-2Glvu-LPHxCdAkIAG1lpw,0.96
-2R--HQiUyvN4qld52oL6g,0.9482
-2TBP3ZGu7M-FmfoNJvbrQ,0.5859166666666665
-2bYV9zVtn2F5XpiAaHt5A,0.947425
-2hOglg7Lh8ZgclQJ9ba2w,0.6733374999999999
-2isRNVb6PDuBagELL5EBw,0.7594615384615386
-2lSbNMhXKYu7URjEE59qA,0.4246666666666667
-2pQf1ceDZyE2ReCNbj-3A,0.7570176470588235
-2pmn-oTJeybmDrL-ojwrw,0.6105600000000001
-2q4dnUw0gGJniGW2aPamQ,-0.7117
-2v6N3EZAE4VDkAf7q3CrA,0.966
-2ynmEkOCP4Qg39E0O1Ruw,0.9792000000000001
-33BHZKxCiREa1cfa672OQ,0.7203833333333334
-33_OPx1aKM22qxioPgJ_Q,0.9385600000000001
-34vSRcMz_RjN00dWIiQ3Q,0.7471818181818182
-382X_bWhJKPJKP1VfXOmw,0.7576862068965518
-3Haoc0l9DZRSXxIHi9oJg,0.5855461538461539
-3oxnPPPU3YoxO9M1I2idg,0.6371188235294118
-3pfhzz9CB7F2DpbF1Ko7Q,0.7012999999999999
-3rvpkYkYD_N1IP4hSvD0A,0.7054941176470587
-3zffZUHoY8bQjGfPSoBKQ,0.7041408018867921
-40RDS4F54qiGiEQUsZaXA,0.12674999999999997
-49WY_TEa9ZEcRk_GnuLog,0.6162958333333332
-4B9nqmqqWUxzbQarf40uQ,0.8422699999999999
-4TMQnQJW1yd6NqGRDvAeA,0.6922355932203393
-4TVAE4KcLWVSXO2rOsVEg,0.8466
-4bPFENRdTqjML8aKEL6ow,0.6195814814814815
-4g68Hwm892_KPUuW5g1_Q,0.707725
-4uT6QFVaRtc2Zmxvtd9Vg,0.9106
-4w2eZqQJcS-UNuB1lCPFA,0.8967499999999999
-56TP_w4VG2oNGpauDMOOQ,0.12943333333333332
-59dl6bXMKpmv38TosZJlg,0.4666333333333333
-5DifC-lAFioAD_DLVgTMQ,0.5937875
-5L8zOxibac-vBrsYtxXbQ,0.6636000000000001
-5NXoZeGBdx3Bdk70tuyCw,0.7388756756756756
-5XuRAfrjEiMN77J4gMQZQ,0.6417815789473685
-5brzniWtye3w__aEvCaAA,0.41063333333333335
-5dd-RjojGVK9hjAMCXVZw,0.65597
-6c23X5Qf922FmsX_QHFqg,0.7399071428571428
-6e0liTvH5EoB4HuncuQgA,0.9162399999999998
-6h3K1hj0d4DRcZNUtHDuw,0.6898513422818799
-6mzdR0YjOToJ8E04Y9O0Q,0.5924249999999999
-6tvduBzjLI1ISfs3F_qTg,0.6358865718799375
-73xAVllMh_O2nEAcGtbvQ,0.9396666666666667
-79cl_yASWXiv7RmzirNxA,0.39924615384615386
-7BCZH437U5FjmNJ26llkg,0.5793659574468085
-7EwIdxcRC5McO35DVfeSQ,0.5535044776119404
-7H-oXvCxJzuT42ky6Db0g,0.692658959537572
-7HB0UjguXW8csOH9svG4Q,0.8237521739130436
-7PX_FOoCwktlunImRyZdg,0.5513352112676057
-7VzJ1aG5yuWB9LT42yhlw,0.7683
-7XWJYkutqhIxLen7Grg1g,0.7597525423728813
-7bRnaHp7OHz8KW-THqP4w,0.7859666666666666
-7d3UqQYYcBxbDH2do86sg,0.5875736842105264
-7teXSpi9nqy58WUd-8yfw,0.5973545454545455
-80pfkoY1Br4BrcGjy87JA,0.586575
-865Ps6xb3h1LP67JcQ3mA,0.5811115384615384
-8AoSGOdZyDdTpT2oqX3zQ,0.8636666666666666
-8F04F54iDT6VgWPCgybug,0.6277470588235294
-8ILwSisSrTzcyy_Z0o9oA,0.5942624999999999
-8JaNeG3etLgOVyg2gOIiA,0.6645214285714286
-8O8sVCnaIKHP-596zN9UA,0.7384958333333335
-8Oaw94x2pYJCVP8ZtuTTw,0.551968
-8PU0Z4Q2Nc-sY0eBj4DiQ,0.96122
-8QlV3b_9H4BAh6LgMIr1g,0.6273429999999997
-8R_-EkGpUhBk55K9Dd4mg,0.7198438356164382
-8fOqUWFX_1qiKggIt5LnA,0.7949066666666665
-8hAGEWRSKtpLZ8e3L2xhA,0.721253846153846
-8iwcXhLnyqbLgvcrJGgaw,0.6878564814814816
-8jeDY-TJ_e6w7h0c--A-w,0.8240406250000003
-92cC6-X87HQ1DE1UHOx3w,0.5530595238095238
-9CvNuJ35elp7YwIy4xHDw,0.9309
-9NsB0DPOp1fG5FvE3iAcg,0.8412000000000001
-9S_n0bktrfv3h3YIOPVfQ,0.26121
-9YyInW1wapzdNZrhQJ9dg,0.6712837606837608
-9eNGMp8XiygI8t8QFuFWw,0.6520888268156423
-9j_qW9w64v_Nxa6dLeeOA,0.8965000000000001
-9nai28tnoylwViuJVrYEQ,0.7409873134328356
-9u2uFwhlj3Yq4mG5IweoA,0.6913147058823528
-9xZZLLxuQabvBDODqpM-g,0.8630888888888888
-9y6MruLgFTNrl11SQRPFA,0.8018
-9yG5SmYxH8BLg4bML8VQg,0.773595
-A4suUjxa7gNaiUMDjO42g,0.5602199999999999
-A9sm-E6uQxWTJ_MuyOzFw,0.6816731343283581
-AD5PiuJHgdUcAK-Vxao2A,0.6879240437158468
-ADtl9bLp8wNqYX1k3KuxA,0.7772736842105258
-AFB5hlv1SQl-tXVZSq5JA,0.8915500000000001
-AGdGGCeTS-njB_8GkUmjQ,0.55886
-AVRReI-nfsa0lKlehEojw,0.8810968750000001
-Ag1PS0_G0yGxLWv_pULiA,0.75455
-AgGcbf7oX_MkGGQhaMH0g,0.7859222222222222
-AgfhwHOYrsPKt-_xV_Ipg,0.602235294117647
-AtzcXIwEP6yO7rM9CM9ww,0.7768909090909092
-BPHhtX6zzI59IX7ZY-AQA,0.6229666666666667
-BS4aZAQm9u41YnB9MUASA,0.7184854545454546
-BSf1LtnOrtCWAzmumxUpw,0.7699597938144329
-B_4pHQkzU12AMaYkkY4cw,0.7275999999999997
-Bb3kfdHIX1qm2RvtHnOTQ,0.68516
-BbnAc9YEO6pjvJGEtFbVQ,0.6999678321678322
-Bdw-5H5C4AYSMGnAvmnzw,0.6771220385674932
-Bf8BQ3yMk8U2f45r2DRKw,0.6651799999999998
-Biboxy2pG3MovBOF_r4SQ,0.8440000000000001
-BmqghX1sv7sgsxOIS2yAg,0.6291382113821136
-Bo1rsE6Mfn0wdqnIj3GSA,0.8914
-BplplCOayCupKnRVZcclw,0.584590909090909
-BrMNg4MbpftOUTjOMVp9g,0.6605646341463416
-BuZrOMqgO4OU_UKYSddAg,0.7937225806451614
-Bv-HHUs8aHzDrdWcZHn8w,0.7848620000000003
-BvX-RoDZVobhnL00XW1dA,0.9011
-BxWyEIQ6wypT-37MzZizQ,0.6530422764227644
-C8sSrFqaCxp51pyo-fQLQ,0.6432840909090909
-CBZRTYGcksmshymcD5iMA,0.2987
-CFKgOGpYPIt8NnqidaZCw,0.6514018867924529
-CIBIdV0StkHJk-gdxOGpg,0.32576666666666665
-CLTZ0cO-ooKDDmXHFoGMg,0.38768500000000006
-CQOi19Yld530V-_Jz9rBQ,0.517975
-CQokjildrY7UZezXCdEBw,0.5861088235294116
-CZwX0Fy14DGCY_2aFkhKg,0.58414
-CbDQXiuKzPQ0_jiUz03aw,0.48378787878787877
-CfFjcCcGGDM9MVH_d42RQ,0.6333561403508777
-CfqFIH6rxUxJL9gR-k_XA,0.6298695652173913
-Cgs8OSZkwYQmD9CTRjpDQ,0.7035812500000002
-ClafaRWkSRTfieIzO4r3Q,0.6788000000000001
-CxNhGa-yskzfrTP9GX6zA,0.6003000000000001
-D9NFU_SZpp5J7VCSsPp1Q,0.8398322580645159
-DOE4Qs8IMfgkvshYKfC7w,0.7581888888888888
-DU8jf5nA1_yaOqsKsLqmw,0.88802
-DUQQsE2QvFIuqO5EiChQA,0.7200666666666667
-DaXLvd3M8OACEEuNR-BDQ,0.8017666666666666
-DcE_4T0_iRKGLARmjsjUw,0.4969058823529412
-DnaKAs2oK3rXfrjSvn9ew,0.6191896551724139
-Dnh48f029YNugtMKkkI-Q,0.6655410334346503
-DrDzpZaMrNnH55ZVyTXRQ,0.761036231884058
-DtaPJJ-beogNkDKusGhlA,0.5113360000000001
-Du1WSRseqUXbCt_K-D-ww,0.3559473684210526
-E0MTAQNejeAQxo4Yk862w,0.815911111111111
-E99ntlcOByVayPyA9Ak8A,0.8857666666666667
-EFDz-s9QUWJbFIp16O_3g,0.9412
-EVu9Hy0YzUvfCBc0_1cgQ,0.41277272727272735
-EX_qttyhm5YNb8NWtAcCQ,0.6075000000000002
-Enu_Cc8lJ-yVcRvatf0hw,0.9215499999999999
-EohS3nXZGl6odE9Lx5BSw,0.3160833333333333
-EwVs_4fsdWoHebCOa6_FA,0.65535
-Ewxv_Wc1uQzJQQBeQJWyA,0.6004999999999999
-F0B5F1YLx7093otwgboxw,0.5760642857142857
-F17x1g8cN3ZTUYexrvBdw,0.4485571428571428
-F5mm0-YeCI7viSiOwVAAw,0.5962604790419165
-FDkvLmwaBrtVgYFqEWeWA,0.6533833333333333
-FHjXYCSizyNgUv-EXn6Yg,0.3392333333333333
-FLnsWAa4AGEW4NgE8Fqew,0.6945853225806452
-FNquqGseSCVMWo7KbK-Tg,0.6831654761904761
-FPc3kwUU9GTDd4LzurvTQ,0.74183
-FQHy8Fkk-YPCoMHsRoZdg,0.6232363636363636
-FWhwGTP9YsV_5ONgdQ4hg,0.9671000000000001
-FXxZWNlJ21jQKjc9UlHJg,0.55113
-FcZY7a7qgxTUlTvwuyJnQ,0.701040410958904
-FcuxZqsQ0FO35GEXExwjw,0.7516999999999999
-FfmSy7kw1MOqVB8Xs_1VQ,0.9193666666666666
-FlrlELIGmCqdt_JxbdFgg,0.6623374999999999
-Fq75GKdSKwhTVISzyc6rw,0.6131333333333333
-FrgepJj0h-OWU1CupUrOQ,0.6876942028985505
-FtngCwHCD2tRlH8jpj_Ag,0.7195797142857147
-FveSBaantlFExq__ESLcw,0.9898
-FyfimfMvvOcMT7Cr4q2Aw,0.5724
-FyvAo_bNe6eXWpEHpSUrQ,0.7140185185185187
-G0FLsRFAesyK9ne8WKR5g,0.94275
-G7MPSNBpxRJmtrJxdwt7A,0.6150600000000002
-G7bby_wc7qEKTV31ufDcA,0.9564666666666666
-G7o-R3GWJlviuA1ftOHwg,0.9724
-GDfRHphXjccSWhliFHnzg,0.8042136363636364
-GHqz1jGYzAtn27CeHeWeA,0.6228266666666668
-GOpxpQbDcfioE-vQ55h6A,0.41444000000000003
-GOsHrWPC0meDRgkCEgC8w,0.7573364864864864
-GUi0xyzwT9KJPS0v96dRA,0.8850772727272727
-GWI_4FktOD7fwHW1DgZCA,0.7170346153846153
-Ggr1M22MxTbP2J8L7oHqw,0.8005333333333334
-Gh82g_IrQxW59zjNaCldQ,0.8497485714285713
-Glmj_sxqCu0F3G62kFt1Q,0.5499555555555555
-GpTZfp2qxyV-20Vu9_mBg,0.628133962264151
-Gxe5gKrskrgbWyLkz7UGQ,0.7411516129032257
-Gy0BAMgRN4sGlY7theqxQ,0.5858312499999999
-H1-IzxW6CXmjhmF5F6iMA,0.6641100000000001
-H3hHmLfDmXQyuAlb3qFfg,0.8452583333333332
-HIwk8B2mWzGS84vuM8ybA,0.6549111111111112
-HLGtKB3XtyawZAuvNoQjQ,0.9254769230769232
-HO8ejDGgvj_Guw3R6lH1g,0.6795333333333331
-HVFJ-fD12z1evEExDPZ_A,0.8043799999999999
-HXOZtMZWtTtzBcEswNZ8w,0.8191
-HYt7RFN333ATu9UwYcKCg,0.88636
-HbTh_spJOeyEbdj4geK2Q,0.47525
-HfeXGN4O83x8P4rZc-_kQ,0.78355
-HgbBv9Yjqv735F9fwCZNg,0.7667203389830513
-HlfeTND7PATNVduJ_35lA,0.6171357142857142
-HpY7t06AtvasLfJJmY2ww,0.73495
-HsqnPAz374YSoyFDyjl3A,0.7174618181818183
-Ht7HiGBox8lS1Y8IPjO8g,0.6505048
-I27yVw2x_-31_OOMSH02w,0.6407242424242423
-I7Vz5eDjc63xKmmt4Qx4g,0.7182525000000001
-ICGmF2qUVKdvOehVNgPbg,0.6953745762711864
-IFq5ULEK4Fl8ZzrArtB5g,0.7117
-IP0Y1XLcnxb6yfMxPcLfQ,0.7365833333333333
-ITj6Pu8Gdw8MmLf0XBEKQ,0.6151963562753037
-IWsoxH7mLJTTpU5MmWY4w,0.6790944664031615
-IXNFjtECsn8fqF047tYFw,0.5795000000000001
-IZvuqxekWEvJqDw308daQ,0.6685295081967214
-InU2nAbC9AuS-Um2Cowgw,0.735840740740741
-IoO4qZCdIQNgj2vCt9hqA,0.5704959999999999
-Ipm_8YXj9UoNNHagCvsNg,0.622669642857143
-IpnhwIaFpRmd8mh4lqYUw,0.8646199999999998
-Is6Ney1wmsJAjvDdkaaaQ,0.8548
-IsUvuuWTPSNRTTdsVg3dA,-0.009649999999999992
-Iu6EwsbZQZY8HTBN853Iw,0.52324
-IvATB9k2qNz19Gy0Q2NQw,0.9373
-J-d5x84RuyLNiUzOhO_6A,0.5320928571428571
-J1MYRIDDiPpLlVbMKLEkw,0.7677999999999999
-J6FVdY9pSgAdFmmalO-pQ,0.5960040650406505
-J6xWAvDJJW4zb7J9YpYOA,0.8912499999999999
-JDAieYuZocQSVYGqwWKog,0.48396000000000006
-JFVxwdVQfX207554dx1nw,0.7181792682926831
-JKp9ykFyhswkIQ6XhhJOQ,0.9923500000000001
-JP761N6ad3aLsZXEjyYAA,0.42769999999999997
-JPz4W7MPOy-rQO8OKNk0g,0.6504785714285714
-JSNg-5sfsQ5hVVyE2aayA,0.7121999999999999
-JVDTSgNMx2eqOCft3At-w,0.9728
-JXt_PElFkCvgRViW05bew,0.4622399999999999
-JfncbVURtvuzBbof40o1w,0.6769740384615387
-JgxoIIxZf0q-PGD7P96Fg,0.5542
-Jhlh8Scjy669NdtCfKSSg,0.6070948275862069
-JjKeyuY8h2gbV1FcpiYcQ,0.8923500000000001
-JkxHGA3nBASzwYdBDAiow,0.6283350000000001
-Jo0rJr2mZxBVgaJqDs-TQ,0.5427500000000001
-Js0NjBhIXdH343IDLeKpA,0.8665461538461539
-JwSuDqyFILFJmVpjrVbwA,0.6448604790419159
-JzL9Xkx42k82uKSy3X5Zw,0.6641685714285713
-K3kqmykKlhlB4arCsLHOw,0.6818799999999998
-K82LBrI3H0FVuhTbNDpRA,0.6333982456140355
-KIdCJnkt5N8rnnmWR5MQg,0.7017301470588234
-KYq3eqNvYJ-XHztPpXjvw,0.4664
-K_qGSp7q61BkkjP_FSsEQ,0.6272800000000001
-KqwcJ10CUzl-hEwgwGhUA,0.79408
-Kw6QNbBBgextJZlhtIq9w,0.20602499999999999
-L88B-PrtzwujhLuYc2k_g,0.6330317073170734
-L9TeQN_JgLBvqf9wmsBVQ,0.6583218181818185
-L9pYwEo-FlXNDxOEgPT5Q,0.9793499999999999
-LAiusd8GnWFR8atxbT-Vw,0.8247617647058822
-LMycE26AortJDsbc8oXOg,0.6846099999999999
-LVpf-mKjrWT51JgCY3gRQ,0.6281646153846153
-Le6cwbZL4tDZwNHwipfKg,0.6692011029411766
-Levln3VcfeXS4iHt5ct9A,0.71444
-LfTBo0oa_uD454ScEW2XA,0.6934645161290323
-Lgj3gdQZiVngAEc1yALzw,0.7678398058252426
-LiVt5oFhC-AA4nCH77DjQ,0.9577
-Ll4vN947kBXmNxdDjeBCQ,0.88455
-Lovf0jkQtvb6Y_WjDn-sw,0.6997388888888889
-LyGT6bztmvWd3_pa93YDg,0.5612
-LzUYsR54hd8cCiYXTquRA,0.692200408163265
-M9S1wlZTvv6T9EOo5X2Yw,0.7087566666666667
-MC7EFxTsyKMKB3zeP_FIQ,0.7953282051282053
-MKWJZnMjSit406AUKf7Pg,0.6096212598425195
-MUn9i6htSMJUFXxToaBVg,0.5690461538461538
-Ma5JqzuI_3xIAtpNJfQ2g,0.6546321428571432
-MaKvs56KMy1nen17qndyQ,0.9242
-McKyjNSqS1h9dDJH3dyUA,0.533525
-Mm4YqCDM5CqSDDh7HI6Zw,0.7853666666666665
-MpXo24qYu4DazQXDrs2oA,0.8104625
-Mrg_QlG-S_PjfRNEs3COA,0.140075
-MuatiMmslPOvk9kOMyjkA,0.7056089743589741
-MwaICRwxaUi0JBfad2Y3Q,0.5518318181818181
-Mz3M0g6iFZczs6a7ddf5g,0.5889222222222221
-N1Fe6JsaAJqP6Prst9jXQ,0.6043200000000001
-N94ldMGlQw_SHdfm2pi_A,0.9324333333333333
-NLFE3nWmRXorBiKz4tu3w,0.8163444444444445
-NNElpPRHRYUD0YHgXtgyQ,0.5627782608695653
-N_YCDH4HijYnJ-RisQfHA,0.5155807692307691
-N_agk8RUHvHk3GVDsyunQ,0.5281277777777776
-NaIIkbUsm0-L0oL9r6VTg,0.718357142857143
-NfdQz7Pesvthek59uGl8Q,0.21190909090909085
-NjZ5HZApXjRJaTVZeSO_w,0.668385
-NkvJ2uwK_29GmjeOrY0LQ,0.981025
-O7uy8mcz1UEO-D604dRPw,0.7577785714285714
-OD5KnGJk4Ld8IVa2jAuFA,0.6045823529411766
-OEIW0dO96-492qa_luxaw,0.6144450292397662
-OFyJGYp-S_8fzEARqw3HA,0.7108555555555556
-OHxHEKE7l2VddpQLqaiKQ,0.5850076923076925
-OK96j80gQW_U44tC62klw,0.7159481481481479
-OOVJcc1-qOUqI9131u0gw,0.5699260869565216
-ORqiS4L-8pq3dLsUazXTg,0.9336666666666665
-Oab8cjuGYidvI-KZ_nv_A,0.6632302325581395
-Ofk9ELkGJQasOApqJ9lCw,0.654128
-OhQws_Si3YOYDfm6DilxA,0.54406
-OhaUTopsAbtcSJ6dfakaA,0.36113333333333336
-OjKVujPWqfbQJRg_WcZTg,0.713709090909091
-Oj_rs84KRFOTtbeQXPB7Q,0.75615125
-OmQXmGomWfJNi449Uh99g,0.933
-OsPCfouYyJ3vjgOKBtzGA,0.689325
-OuTv9a9_MabQjyiZx2Stw,0.6755142857142857
-OxDX2fPQLYi6ChW2Z6xxQ,0.6297934782608694
-P8dGzSVhJi-5oZ-8U2y0w,0.7076714285714286
-PARO4rKPyOBgra18yANYQ,0.5150318181818181
-PGsEXB6DFTVKa1eDOlzWA,0.6297039603960396
-PJgh1XoQBMnnSgg6MhmMA,0.7409473684210526
-PKUAor_Nz_IaNjP_jIwyA,0.648007894736842
-PL-4fFYPYrOjnNd0lO4Lg,0.6525112499999999
-PO_5qu0CQIKqsPjLqSYMg,0.9555000000000001
-PQNjS76VLsgM12Adyv2Fw,0.04674999999999996
-PUPEpMsjBjk_rX5lFaWng,0.6314766233766234
-PbCfkydmvuNcG9VG_ixkQ,0.7697952380952382
-PbM4ksxhGZVpgCpRakcgA,0.6357468085106384
-PkxxFbXpu0xBUB3rc0O6Q,0.7915965517241378
-PnZ5_XurjYgoqIKd3p1RA,0.7227454545454546
-Q0o1CBxchWyFEDa3oeO-Q,0.6958000000000001
-Q5b2LGivWP_ZBwSovGCRQ,0.7418588235294116
-Q8F0KbFIK3m3VeGXoCDEA,0.7404400843881859
-QC71Wuh0TyJI0RAZ3d0Iw,0.6883166666666667
-QIQLK8RR6rl7v19cAQQHg,0.6645626168224298
-QKKkUEQhDVndxZDT9SovQ,0.6965833333333333
-QNQ4R1VgRoL4b6lC8Anrg,0.6916303370786516
-QOz-2NrDkXjgKYEGBQZhA,0.3243692307692308
-QWRK_ZnoU4g4FPEaZxqUw,0.939075
-QdvlmQQppnoF-3iJtJ4lg,-0.05734999999999996
-QgX4QofONhh6XFZ4Zbnvw,0.7193722891566267
-QjnuSMIAJhcwOc-8BqalA,0.46682000000000007
-Qkx7W0itbAApcG5lJuMFQ,0.7322863636363637
-QuusedOBuIdCOKHR161HQ,0.6176250000000001
-R2kwt0qMnzwEdAfXPvkXg,0.6732328431372548
-R2z2womJA-NCA2Pbz181g,0.797177777777778
-R8-4JRe8mUDHc1pbWYgiQ,0.966825
-RC3XAvgvb-vwS3JtYPRHg,0.6026933333333334
-RIWE3MU3GCHM5KIW7PLww,0.6372760869565217
-RJ216TTIghZshCkUlD1WQ,0.647205421686747
-RLvb1XUiRkfYciBeqVm7w,0.7421599999999999
-RM_sAnISkMlo7q4auKJ4w,0.6933
-RN70NJDP02wVcrg5yPO8Q,0.6181108108108109
-RP7Sw9lqHySxzzRFaeYiQ,0.8931374999999999
-RQCdTsH5rkG702auLcEqA,0.4120235294117647
-RYIKWBSTaJ21B2UMyzI-Q,0.6537011111111106
-R_dMb9Z1eBv_FlYZrrKbw,0.57284
-RaFxUB2rClGSnhqGvrpKw,0.6991750000000001
-RmFfWUyUU1RPIGtih7J-w,0.7428550724637679
-Rsv3qjpn46VK3pBiJxPxg,0.6250666666666667
-RulWSOzkK2zMTsU7aa0lg,0.49361666666666665
-Rw3wxbeHhZy6SURriXZ8g,0.3027125
-RxzvvyKBOPOzeTvagqEfg,0.09916666666666667
-S1BkxguVmi2G_O6Bcoabg,0.6714294117647057
-SChP5zffbKeXWsJ6Rz5ig,0.5735190476190477
-SGZcGqnsp_uRIjKP2RGZg,0.92075
-SUammmS2p6c5GuuGA-kmw,0.6936583333333335
-SWWUof5TuWDVL5SEAml8Q,0.8290000000000001
-SX8276QNjtSMu3ZIIcpLA,0.4949666666666667
-SYMuJ9jfIMkXUMYl_RFfw,0.7654000000000001
-S_Ln95liXJAccWi7ItUGw,0.8752
-SabPkd-UbdVjg2t1m5vqg,0.8074
-Seesl064xCp_FRlG35dbQ,0.6419333333333334
-Sgt6wFx05Ox-O1ZSC3LOA,0.6911889908256877
-T0M3exc6tC6sw5LjtVdDQ,0.8769428571428571
-T0PYhlC2vrXoG2L7LjCGg,0.5428555555555553
-T7uyu_RZx7LQqzLMVI3ZQ,0.7883333333333334
-TBxFMtA4WupelY8CrDOqA,0.5179666666666667
-TIFqTXoTKMZ-ZN_K1BTxw,0.6715325000000002
-TM32C870-1r4v8sBWpfhg,0.7579
-TVXOYL6kvKP1uW6ND9PIg,0.6238266666666666
-TWZ4-AM76pUxPIt47mInw,0.7927
-TjzQsimpriXVYaH3HdtQA,0.7545010638297871
-Tpo5r3kF_z4iilx8JXhvA,0.722662365591398
-Tv5UZeFHdKz3RM9vOYpaw,0.62714
-U0liwRSHGYBEMYVj8kFmQ,0.7673449275362317
-U7tvCtaraTQ9b0zBhpBMA,0.675317919075144
-UBoEaluaCReqxLRiAxVPg,0.4864125000000001
-UM5wXw2scKFW6QHchBL4Q,0.6131692307692308
-UPP0Q_kZsuQ2zZ1k7lbyQ,0.5984272727272728
-UV2tt3gy57-5a29paA_4w,0.6846599999999999
-UXH_mn5SLip3MMiaGM69g,0.7644500000000001
-UfNsMlVYFAZZypRnxCQiA,0.66065
-Uix-n4Jqo4W7ERagC5qAA,0.7343074074074075
-UjCvAsvBOr19y8lqPueiQ,0.8638538461538462
-Ut87cwGFsO3444Rd11p0Q,0.4531076923076924
-UtYWvCnUppcSaC_u1pTYQ,0.9866
-UunZRrXJdL4whe9fma0Kg,0.6550684210526315
-UxAJfViirpbkbth6_RKTw,0.0338
-V-fpvR47iZJ5jq8Eit7ng,0.6460361111111111
-V3wr3C29UA-_wowT92lFw,0.4883
-VAZMpnzmDQjd1-gNkftmQ,0.9378500000000001
-VAsjhmAbKF3Pb_-8rh3xg,0.9213999999999999
-VWbzdy0FctEs48LnQg_2w,0.8181238095238096
-VYYKJBVTX1BtaJU4eFJ8A,0.6087209302325581
-VaOrwywNOhgRsfxhb4Aug,0.9138928571428572
-Vk9BMbpL2hcv4SZTuk4TA,0.78766
-VlfL9rbFuI42CTFFtgMmw,0.6375666666666667
-Vy76Xk7U-dDqmzgmb2rug,0.7342800000000002
-W1bYeAk18xShlb6_Yb2Ig,0.8335000000000002
-W1rsicX12yNIjsBUh6TiQ,0.9266
-W2VTRe9TpXlh7TMzcGrpw,0.80199
-WBbMDJayOnd0ktCCi3I1Q,0.6004800000000001
-WCGJuDoq4yAm58DQpl14Q,0.6757181818181818
-WE0z2uUAajXvd-fRmHS5w,0.6627799999999999
-WKylI3RHlvNo2IKt31ArQ,0.8277222222222222
-WLV_MlPGVy4M98Xv0hzXA,0.6296285714285714
-WLrZPzjKfrftLWaCi1QZQ,0.6534235416666666
-WQhVJnBmyapFn0digQJwg,0.62164
-WVF5DKZeEWlMK8Cucto-A,0.7036012195121951
-WZODoBei3z9QyWOUkgCxA,0.966475
-WfpxcNbp-kgrfOUG6xVvg,0.6896666666666665
-WjQWbAIGyJE4vYJYUZjSQ,0.7292333333333333
-WmQxBr4jsdZs_7RgamNmQ,0.9104
-WnpBf7pAJNNFdvhv2sE5g,0.627909375
-Wx2PnLnFJ2MuYca6p5-QA,0.49424
-Wxje8_M3S-0wIwdub9Kug,0.54286
-X-PhzHFMgaFcbNm2TpEIQ,0.8403727272727273
-X3Cti2B7VnZAileP6R0qw,0.6569166666666667
-X61Cipa9OOtY7ZnDw_f4A,0.5301571428571429
