business_id,is_open,review_count,city,stars,review_scale,score
b'a_E-rLe2zcyX-X4FKhWWRg',1,8,b'Phoenix',2.5,1,2.5
b'cJjUslSTMtUU2lG8BKCX6A',1,4,b'Phoenix',2.0,1,2.0
b'01cFftHZc98jNJfJrLEJ5g',0,148,b'Phoenix',4.5,4,18.0
b'iUbDIvZ0FuATXmnCkk0KeQ',0,6,b'Phoenix',3.0,1,3.0
b'opKWjqkJH2_cq_9t3r1RSw',1,18,b'Phoenix',3.0,2,6.0
b'rZy_R2plYStLFyZR92WNZw',0,7,b'Phoenix',3.0,1,3.0
b'jG46RAFm2kWshUIZ4HoJtg',0,11,b'Phoenix',3.0,2,6.0
b'wMCpQoNfwX3B3KfJUfdwAg',1,3,b'Phoenix',4.5,1,4.5
b'V1wBDq0zqq2dlyQvzD5PaA',0,7,b'Phoenix',3.5,1,3.5
b'EwldVuxL-KJaIxxi2FApNw',1,18,b'Phoenix',3.0,2,6.0
b'-Ma5JqzuI_3xIAtpNJfQ2g',1,170,b'Phoenix',4.0,4,16.0
b'Ysd8pj0sZpfPq0xNQd8fXA',1,9,b'Phoenix',2.5,1,2.5
b'Qb1tuREKTsyVKO6DiDQXgg',1,126,b'Phoenix',3.0,4,12.0
b'edskUGX_9FHCFnDG2ETKIw',0,167,b'Phoenix',3.5,4,14.0
b'bbMJNMWjd7n2ztcE79ZwfQ',1,3,b'Phoenix',1.5,1,1.5
b'_Wcp-JfSzhjplX0J1Q_5OA',1,6,b'Phoenix',5.0,1,5.0
b'BZhmsHFyyj_mKkBdPvIgAw',1,20,b'Phoenix',3.5,2,7.0
b'XWafv9_J7TUOO4PbEcIFJA',1,25,b'Phoenix',4.0,2,8.0
b'w3-INmhtrrRQUTsNUshyDw',1,5,b'Phoenix',4.0,1,4.0
b'IsIKU8ndr3aU5sFTb4LuPA',0,33,b'Phoenix',3.5,3,10.5
b'vHJel2jZ5ojlXqIEOETJHw',1,14,b'Phoenix',2.5,2,5.0
b'ocXPQsWEpC0KF6tZezEBpA',0,14,b'Phoenix',3.5,2,7.0
b'Bq0LXZcOrZdkeM4kCy31lw',1,3,b'Phoenix',2.5,1,2.5
b'N6TlJ00AYkwb5P4sOiR3Xw',1,41,b'Phoenix',3.0,3,9.0
b'Gf-LNRph_6DML9SB7nkjtw',1,96,b'Phoenix',3.5,3,10.5
b'eVNio5bnzrLPuebbgnKVzw',1,31,b'Phoenix',2.5,2,5.0
b'mJHoOJH10A-cjtRdQCV6ow',0,64,b'Phoenix',3.5,3,10.5
b'UmfpoTxp4QdgQvswf8YxXw',1,14,b'Phoenix',5.0,2,10.0
b'B198jEItQSF7xQhRADUW6Q',1,18,b'Phoenix',3.0,2,6.0
b'QnZ7YUoAJNP99oFkS9IpXw',1,115,b'Phoenix',4.0,4,16.0
b'aL6HK8EBNMPUWm3zi8xtew',1,9,b'Phoenix',2.0,1,2.0
b'AS0DHJWaQTw2C6M1u6nuuA',1,8,b'Phoenix',2.5,1,2.5
b'sByhyN_S2FgNnPl5pqY0Ow',1,52,b'Phoenix',4.0,3,12.0
b'CjQvM7br7cAhn6N8O8fdVA',0,4,b'Phoenix',3.0,1,3.0
b'8jHr3atzErzItizENMkpzQ',1,9,b'Phoenix',2.0,1,2.0
b'gpjvSxIQZsgaEqmQ8RUqvw',0,20,b'Phoenix',3.0,2,6.0
b'jaoIDcqPZVXwwSPXFRSC-Q',1,40,b'Phoenix',4.0,3,12.0
b'f1aiuS43bRV1sqGTMlLRWQ',0,9,b'Phoenix',3.5,1,3.5
b'OaCjJLSklg-YJ_WEqgCqRw',0,4,b'Phoenix',4.0,1,4.0
b'xJ7UfCqbWHRB4vaIiy5PEw',1,44,b'Phoenix',4.0,3,12.0
b'q-3Q3t3RS4qiW51fDIEvyQ',1,88,b'Phoenix',2.5,3,7.5
b'BzChPcJYsg1guEhyDMgVxg',0,10,b'Phoenix',3.5,1,3.5
b'teo01Ceud4v4BcaJcJ_67A',1,75,b'Phoenix',4.0,3,12.0
b'GLVahCssTKPBY_06LzUGQA',1,124,b'Phoenix',4.5,4,18.0
b'FUfhU3aUnzTycLjRvImZBg',1,81,b'Phoenix',3.0,3,9.0
b'8F9C5vhDlYphBWELUgLkvQ',1,71,b'Phoenix',3.5,3,10.5
b'ftz3D_j4h_bEKcqwr9hEpg',1,8,b'Phoenix',3.0,1,3.0
b'UW0ZvqEj7laMZVHjcwwc1w',1,6,b'Phoenix',2.5,1,2.5
b'H9ZYzsVPmjeV7lnQYx0MGg',1,42,b'Phoenix',3.5,3,10.5
b'0U0odWV4aGw2k-bIUKhO2w',1,18,b'Phoenix',4.0,2,8.0
b'sLKpRaFns5Uqw1IEzK6obA',1,376,b'Phoenix',4.5,4,18.0
b'6UjC8B-WvhsuiTrIeVqHnA',1,3,b'Phoenix',2.5,1,2.5
b'ZOpiqtjJlcC8-VctNHE8xg',1,89,b'Phoenix',4.5,3,13.5
b'5OZS7Sz7oX6XBL7KZE0G1Q',1,87,b'Phoenix',3.5,3,10.5
b'I_WWH2vYccjz-QxW3u1zJA',1,56,b'Phoenix',3.0,3,9.0
b'N8uKQ5Vdb1LAh-qXT_25Rg',1,792,b'Phoenix',4.0,4,16.0
b'pEFO_hU3DNA61XnIpVGkJQ',0,87,b'Phoenix',3.5,3,10.5
b'mDiFWhywAziq9SKnj6am_Q',1,162,b'Phoenix',4.0,4,16.0
b'aBmuthrQ7yP8cnbgkxU5Ug',1,60,b'Phoenix',3.0,3,9.0
b'Gkhi0IkGAIls6YgXBSdZqQ',0,9,b'Phoenix',4.0,1,4.0
b'lZ5rd3YxWTcCPJi45hvw7w',1,57,b'Phoenix',3.0,3,9.0
b'tIOjJWfu4Dqz-FIzXHRvCg',1,63,b'Phoenix',4.5,3,13.5
b'bP2TCP9CFqIdM0fCsqxHow',1,4,b'Phoenix',3.0,1,3.0
b'ux6FCssPmLx5LrWzTHvxWg',0,109,b'Phoenix',3.0,4,12.0
b'bX0xK2LM1Yz1Gbv0BGlIPA',0,31,b'Phoenix',4.0,2,8.0
b'8Zqh2jwtncA3N4fWEMTvZQ',1,735,b'Phoenix',4.0,4,16.0
b'VEM9ddboePvhvucd3jAbVQ',1,23,b'Phoenix',2.5,2,5.0
b'S6TMBqrsi4PLRFoQFPScjQ',1,693,b'Phoenix',4.5,4,18.0
b'9o8HYFPMcoBFCXdsS0AvEg',0,8,b'Phoenix',4.0,1,4.0
b'SuwhEmo9wE4Tis4i3Sg4Kw',1,4,b'Phoenix',3.0,1,3.0
b'kP2wC0luve3mT5fcdrA3nQ',1,168,b'Phoenix',4.0,4,16.0
b'3nEtb-rn9yW0ocC90geMKg',0,18,b'Phoenix',2.5,2,5.0
b'KtByU3UDMR19himevLdzqg',1,161,b'Phoenix',4.5,4,18.0
b'_MI20v3QRDrCVXgpzje-Ag',1,83,b'Phoenix',5.0,3,15.0
b'NpozCEWra9PkYtxCtCPr6Q',1,3,b'Phoenix',2.5,1,2.5
b'uyaBt65Vk_GhSm7dNSzfkA',1,3,b'Phoenix',4.0,1,4.0
b'EIb85lCA6HMzxdsacYtjGA',0,7,b'Phoenix',3.5,1,3.5
b'6nbmlMVmbifIjrEEbCaA6w',1,264,b'Phoenix',4.5,4,18.0
b'_VHOD-pcrAZFKNinI7GCUQ',1,14,b'Phoenix',3.5,2,7.0
b'IQ0LvtTwMKuJClfvOLKpZw',0,12,b'Phoenix',3.5,2,7.0
b'2aVQu4wnptrFM_kxDhhPIg',1,151,b'Phoenix',2.5,4,10.0
b'WwvSDgFkx3f0piozrdMxtQ',0,45,b'Phoenix',3.0,3,9.0
b'1GoI8TV5ngDEqoTmDK6Iow',1,152,b'Phoenix',3.5,4,14.0
b'77FYW55qBiRAMZRxdIKApA',1,8,b'Phoenix',3.0,1,3.0
b'lsTDUrYbsLHrEEkwOEZanA',1,60,b'Phoenix',2.0,3,6.0
b'Kh8Ctqf7z4S6OJ9F7EsVpA',1,9,b'Phoenix',2.0,1,2.0
b'osVODz4p1KPslQU4cuU1sg',0,3,b'Phoenix',4.0,1,4.0
b'3C5Z9homtzkWHouH2BHXYQ',1,1092,b'Phoenix',4.0,4,16.0
b'FMOtcUcyMj4gaLiI6CdjVw',0,25,b'Phoenix',3.0,2,6.0
b'yDIpp2a3J9b0sgUNsTgAhA',1,8,b'Phoenix',4.0,1,4.0
b'cI7k9zqs_pl3byUDE4cpdA',0,96,b'Phoenix',3.0,3,9.0
b'2jx_SaBzvIdIwul4JoY9IA',1,44,b'Phoenix',3.5,3,10.5
b'aYlZVqlqf8QRd9EW0iRC4w',1,30,b'Phoenix',3.0,2,6.0
b'aJGwNNWwM19OuvAvK4AKZQ',0,8,b'Phoenix',4.0,1,4.0
b'hH8002bWtOFYtLgarFZBsg',1,294,b'Phoenix',4.5,4,18.0
b'HYBgmHPJSNVelYo6BfdHdQ',1,16,b'Phoenix',2.0,2,4.0
b'FgSFHWxlSDCbmSKmzKCYog',0,6,b'Phoenix',3.5,1,3.5
b'2a2E-Ev1TLw8PP_2auwuIg',0,25,b'Phoenix',3.0,2,6.0
b'xzlJ6hhfDSEF0d6ebSKRAg',1,3,b'Phoenix',4.5,1,4.5
b'qQCsLGMncJp1xWUGnOKCQA',1,597,b'Phoenix',4.0,4,16.0
b'xhXZYjdlV_f7eklYZs5vcQ',1,25,b'Phoenix',4.0,2,8.0
b'yyOuY5jf_O-BNtLGPnV0gw',0,4,b'Phoenix',1.5,1,1.5
b'e2DH7QQssuGqwLltAI5pEg',1,13,b'Phoenix',4.5,2,9.0
b'DE_ctc1KSo7937A-kVBsEQ',1,53,b'Phoenix',3.5,3,10.5
b'7cK9uEV09iPmsTqOqmY3kQ',1,743,b'Phoenix',4.5,4,18.0
b'F6rZDgYtqfjs9sQC6bv81w',0,29,b'Phoenix',4.5,2,9.0
b'JdSF_NucmJZcl1eNlNXZ0Q',1,18,b'Phoenix',4.5,2,9.0
b'fT6Uwl6abRQfiNgxre_qbg',1,946,b'Phoenix',4.0,4,16.0
b'hEnk2705PElURhKwgV4yaw',0,15,b'Phoenix',3.0,2,6.0
b't7qvPH0G30w6xX5Q4lf8Jw',0,84,b'Phoenix',3.5,3,10.5
b'h6neYN7OZVt9_ok2bAx6BA',1,44,b'Phoenix',2.5,3,7.5
b'GWva6TXiI4ZYejGTx4gqiQ',0,86,b'Phoenix',3.5,3,10.5
b'833FaNxWNM_IZanawr1nFQ',0,4,b'Phoenix',4.0,1,4.0
b'dk4Pp6kCZ-17Rf4A5n6dIQ',1,6,b'Phoenix',2.0,1,2.0
b'uD7ninjOe7UxI_7-JVQ3dg',1,16,b'Phoenix',3.0,2,6.0
b'6ATqm_JXesXAdKKjeuQj7w',0,3,b'Phoenix',3.5,1,3.5
b'UE3AvVnaPEBPneVahYT2eA',1,835,b'Phoenix',4.0,4,16.0
b'0jDvRJS-z9zdMgOUXgr6rA',1,27,b'Phoenix',5.0,2,10.0
b'B1jlDEUrVyPgR4vOMnaiKQ',1,22,b'Phoenix',2.0,2,4.0
b'scKsrUZvS6Po4hk6Khm9bg',0,9,b'Phoenix',3.5,1,3.5
b'C14bjKs2rJhRDnKu7ZSSIg',0,19,b'Phoenix',2.5,2,5.0
b'HJEaoW2OUTeZuQcygYUpqQ',1,10,b'Phoenix',4.0,1,4.0
b'o6s39LHk5pxz9KM9ySgHjA',1,36,b'Phoenix',1.5,3,4.5
b'YhdWKWt3sx6YgMIILfh_Xw',1,15,b'Phoenix',3.5,2,7.0
b'T30RkAqYAtljfapSghHA1Q',1,4,b'Phoenix',4.0,1,4.0
b'RhSi82sDhswGF3MyxCpkUg',0,10,b'Phoenix',4.0,1,4.0
b'47JJtwt6vhyYa5Z-mAFv7A',0,75,b'Phoenix',4.0,3,12.0
b'GQaOgUdJOVoEzMaKODD8Hg',1,116,b'Phoenix',4.0,4,16.0
b'htgL0zTIAekQpaWVBQcCWA',0,55,b'Phoenix',4.0,3,12.0
b'eVsO9Bx4-fty-uTzWdZKHg',0,7,b'Phoenix',3.0,1,3.0
b'0jaD7X39dXE8DxJYIaxSDg',1,37,b'Phoenix',3.5,3,10.5
b'n9mxpYKigTM6llGAChlAng',1,6,b'Phoenix',1.0,1,1.0
b'q6xbgvr921AQswzVQ3QA-w',1,45,b'Phoenix',4.0,3,12.0
b'KJvZluqXwIa3H_Glq907vA',0,5,b'Phoenix',3.5,1,3.5
b'NbQHD6DVge3n-UvfYYNE_g',1,19,b'Phoenix',1.5,2,3.0
b'Hbz1hcWjiUyIaN5dV1sNcQ',0,10,b'Phoenix',4.5,1,4.5
b'pjpUOlJLlkIxBZ5BquA2PA',1,598,b'Phoenix',4.5,4,18.0
b'48IAxa7b8mdl9FqHE8jlbA',1,40,b'Phoenix',4.5,3,13.5
b'q2PUogtjncgsNn-pLzw5HQ',1,18,b'Phoenix',1.5,2,3.0
b'dgX1n9SuzAGuHEVCW5QoPA',1,11,b'Phoenix',3.0,2,6.0
b'Tl7V8AztDY8s6Jr8yJNKcw',0,41,b'Phoenix',4.0,3,12.0
b'F-PmkzyN80fVcNMN8Z2aiw',1,258,b'Phoenix',3.5,4,14.0
b'ept9mIlqGIsemr6w0RczaA',1,331,b'Phoenix',3.5,4,14.0
b'BbKzwc11qLEzX_euOmRn6A',1,6,b'Phoenix',4.0,1,4.0
b'utIA0LyQmwP-9DRyxUe6qQ',1,1082,b'Phoenix',4.0,4,16.0
b'jspgVJaiyobeUq6EMhmO-w',0,78,b'Phoenix',3.5,3,10.5
b'0MVUQtakauK3qKqfIcQWiQ',0,41,b'Phoenix',3.5,3,10.5
b'2g4ZTD3ePNSbDAvh6qAOKQ',1,591,b'Phoenix',4.5,4,18.0
b'lbYpsLbIXxU86KPNj8AOgQ',1,94,b'Phoenix',3.0,3,9.0
b'Pwl45nZjCvDCBVIsI-iG1g',1,11,b'Phoenix',3.0,2,6.0
b'JrWDbaSUYVBuTeELOWmRCQ',0,5,b'Phoenix',2.0,1,2.0
b'muX4qU5C3EgKIHdXjy0UsQ',0,28,b'Phoenix',4.5,2,9.0
b'af4CYXhh5Bz6eDxit7gAcA',1,13,b'Phoenix',3.0,2,6.0
b'JrEMvvNR1rUVkAMvPPZYkg',1,307,b'Phoenix',4.5,4,18.0
b'gaVbK3SlRnOAWWVyyu3SVA',0,51,b'Phoenix',4.0,3,12.0
b'8lyBCij_sojtwWAlB40n8w',1,7,b'Phoenix',3.5,1,3.5
b'NdXgEnEpHrP74L1oZtdsBQ',1,33,b'Phoenix',2.0,3,6.0
b'-Iu6EwsbZQZY8HTBN853Iw',1,11,b'Phoenix',3.5,2,7.0
b'w8U_VWX5Xu0DFZiAyDFblg',1,8,b'Phoenix',4.0,1,4.0
b'1LdvubOnn7Uf_xDpc5JcMA',0,3,b'Phoenix',3.0,1,3.0
b'fseN-tYwcbjtYm7DjjEjLw',1,77,b'Phoenix',3.5,3,10.5
b'5qdMR7QOcDtxAr92SCuYbA',0,5,b'Phoenix',4.5,1,4.5
b'xZhNZb01n9b4e2X7bZdoVQ',1,513,b'Phoenix',4.0,4,16.0
b'2GtIC6u4hVneccWfTlOxHQ',0,178,b'Phoenix',3.0,4,12.0
b'XvEvKbOIqbRgpjSFvB_89g',1,6,b'Phoenix',4.5,1,4.5
b'71gXwJhn1Mdcdk-W9f98ag',1,4,b'Phoenix',3.5,1,3.5
b'oDkdAandDAIQsA2mjlTB4Q',1,15,b'Phoenix',1.5,2,3.0
b'tbmYBmGY9C_-A52rXyHloQ',1,120,b'Phoenix',3.5,4,14.0
b'r9J4uFdWhDgH8poy1KTdDg',1,25,b'Phoenix',2.0,2,4.0
b'-kHQWsdlHfASvHCj59dzGA',1,27,b'Phoenix',2.0,2,4.0
b'i1dyYv69qmZkV3-ZvyZ_cg',1,12,b'Phoenix',4.0,2,8.0
b'9K4WIS_4L94vkExuHcc17Q',1,8,b'Phoenix',1.5,1,1.5
b'_e3rChyednoh47n2cjGv2w',1,222,b'Phoenix',4.5,4,18.0
b'US0ZdkGe5Fv1lLczbKYJoA',0,11,b'Phoenix',2.0,2,4.0
b'FoKx_RP4kUM-aiGo3wlUUw',1,198,b'Phoenix',4.0,4,16.0
b'4rwjCzSygI6batiXRGctrg',1,17,b'Phoenix',2.5,2,5.0
b'RdK6dhy4lOb2taNp-WrHjQ',1,52,b'Phoenix',4.0,3,12.0
b'UNCGZu8sPnPdZSV9CaWMnw',0,6,b'Phoenix',2.0,1,2.0
b'oBWcHgBk7qVj33LUdQa-rg',1,95,b'Phoenix',4.0,3,12.0
b'MJlq5AuCkRjz31sKspxp1g',1,88,b'Phoenix',2.5,3,7.5
b'jzM4dTlstNmGDPRT9SC6Hw',1,103,b'Phoenix',3.5,4,14.0
b'AdB7a8eo7uK_Fq-aX6_l8g',1,48,b'Phoenix',4.0,3,12.0
b'n1S7XnZfCCDIWlMZ8yUvEw',1,22,b'Phoenix',2.5,2,5.0
b'wrRxFrnUucvR4dlG6Q9fKA',1,39,b'Phoenix',2.5,3,7.5
b'UurE194rrdpdSllt0cVZxQ',0,3,b'Phoenix',3.5,1,3.5
b'rVcavfM5BC4tvv9iHBo_CQ',1,94,b'Phoenix',4.0,3,12.0
b'Jj8ubiwwuCR-rrhrrjcryw',1,550,b'Phoenix',4.0,4,16.0
b'8reRvd7xjNMNizvbMsPvMg',1,34,b'Phoenix',2.5,3,7.5
b'7ge2DIxgQAl20_wr4yUgsA',1,157,b'Phoenix',4.0,4,16.0
b'wx7fvfCq53tNFieI4FiBWg',1,144,b'Phoenix',4.0,4,16.0
b'blGpsdNSyzIjfzLYILuZmQ',1,69,b'Phoenix',3.0,3,9.0
b'4H7Olit19_wdu14hJI-tiw',1,7,b'Phoenix',5.0,1,5.0
b'Sl42oSRXpwbjWd4V-Fxhaw',1,47,b'Phoenix',2.0,3,6.0
b'DXEFudrUtZxSgZHkzdBU1g',1,8,b'Phoenix',2.0,1,2.0
b'7xp3zCEMWtGKQUD_YNbUhw',1,4,b'Phoenix',3.5,1,3.5
b'zrKalMnWJY-lkl2KeQTelQ',1,6,b'Phoenix',3.0,1,3.0
b'MCaSL4S-Y9_SpZI7bMQIEw',1,17,b'Phoenix',4.0,2,8.0
b'YBIhTjmEH3IEZW4Dr5ReRA',1,205,b'Phoenix',4.5,4,18.0
b'anNJCzaHEGruOM9txX1SFQ',1,3,b'Phoenix',2.5,1,2.5
b'3TintmVPo4Xu2drJ_iRpRQ',0,14,b'Phoenix',2.0,2,4.0
b'kHpXJ2vciumu2KhNHg0hYA',1,260,b'Phoenix',3.5,4,14.0
b'RzTnVmiDPChwkPnQAIGUUw',1,15,b'Phoenix',3.5,2,7.0
b'7S5iOI5Xb9cTUQLmBwCeXw',0,40,b'Phoenix',3.0,3,9.0
b'mcXRNuN1MsgXYt8B2MWz2Q',1,38,b'Phoenix',2.0,3,6.0
b'smdGDx5PS2Nt67FXYAQSUA',1,8,b'Phoenix',2.0,1,2.0
b'ruo16t1qd2aywwUE47Ojnw',1,61,b'Phoenix',4.5,3,13.5
b'JJbuI-4R8yzllBIwjKafjg',0,26,b'Phoenix',3.0,2,6.0
b'Q4FQs4EUKH7iPGAAgSeWQw',1,73,b'Phoenix',3.5,3,10.5
b'Bm-xgK5r4pCGcC1xZCvixg',1,44,b'Phoenix',3.5,3,10.5
b'japzjLMfmqsGszf2CG1org',0,3,b'Phoenix',4.0,1,4.0
b'JkzqS4JDOpoHrj534rzvAA',1,176,b'Phoenix',4.5,4,18.0
b'zwmps5SXn30g-f5wqg_r9A',1,109,b'Phoenix',2.5,4,10.0
b'55-DnfWgwI75ozYLnrB5kw',1,52,b'Phoenix',4.0,3,12.0
b'gQMAcDm8kv8ev7x2BshMwg',1,669,b'Phoenix',4.0,4,16.0
b'02GctEso08hyhQpkqOftsw',0,49,b'Phoenix',4.0,3,12.0
