b'lWrmZLPvfIFq-ufyJTeNiQ',b'hzMhB8ft6ewaxbZnEcy5pw',Chandler,3.5,4.0,1.0,2.0,2.3953041596583042
b'mFE7N0p3f_7vcMTUy76ifw',b'7J_8O6w79raFRSORc3bRew',Chandler,3.5,4.0,2.0,1.0,2.073946756576662
b'mFE7N0p3f_7vcMTUy76ifw',b'jf_h_Y8iNaduXJvpgLRPng',Chandler,3.5,3.0,2.0,2.0,0.400776374745197
b'mZK8IBkMFzOX2UmA7_BylA',b'88ntJxZNxRIY8W_hji9pzg',Chandler,2.5,3.5,1.0,2.0,1.0585154903675402
b'mZK8IBkMFzOX2UmA7_BylA',b'owwKUc2VFUMgRPZFEgrtKA',Chandler,2.5,4.0,1.0,1.0,2.188888614969814
b'owwKUc2VFUMgRPZFEgrtKA',b'88ntJxZNxRIY8W_hji9pzg',Chandler,4.0,3.5,1.0,2.0,1.4114079604002339
b'owwKUc2VFUMgRPZFEgrtKA',b'Jd2NUZeVeyWi1tTNKXMt1Q',Chandler,4.0,4.0,1.0,2.0,2.8482101732429475
b'owwKUc2VFUMgRPZFEgrtKA',b'mZK8IBkMFzOX2UmA7_BylA',Chandler,4.0,2.5,1.0,1.0,2.188888614969814
b'0v984vlPQfb4VZWvBJSsfg',b'5q6Xh-UcJa78bp6dzyaE7w',Charlotte,3.0,4.5,2.0,1.0,2.8404216919644867
b'0v984vlPQfb4VZWvBJSsfg',b'IDW4QFw-fN_wk81G9OV-Mg',Charlotte,3.0,4.0,2.0,1.0,1.9605380762899898
b'0v984vlPQfb4VZWvBJSsfg',b'O_UiTH7YjqTS1UTk-shFnA',Charlotte,3.0,4.0,2.0,1.0,2.9474842401385244
b'0v984vlPQfb4VZWvBJSsfg',b'fNMVV_ZX7CJSDWQGdOM8Nw',Charlotte,3.0,3.5,2.0,1.0,0.687321261136805
b'0v984vlPQfb4VZWvBJSsfg',b'h5ihGbkb8127_lk9iNnV4Q',Charlotte,3.0,3.5,2.0,1.0,1.7682007444013321
b'0v984vlPQfb4VZWvBJSsfg',b'om4t1hDJRQqTRS9VT7ADhA',Charlotte,3.0,3.0,2.0,2.0,1.028917414065692
b'5q6Xh-UcJa78bp6dzyaE7w',b'0v984vlPQfb4VZWvBJSsfg',Charlotte,4.5,3.0,1.0,2.0,2.8404216919644867
b'5q6Xh-UcJa78bp6dzyaE7w',b'IDW4QFw-fN_wk81G9OV-Mg',Charlotte,4.5,4.0,1.0,1.0,2.0620264148735763
b'5q6Xh-UcJa78bp6dzyaE7w',b'Ka3z0iudeviL2nEKZ4BeYg',Charlotte,4.5,4.0,1.0,1.0,0.4672646182888214
b'5q6Xh-UcJa78bp6dzyaE7w',b'O_UiTH7YjqTS1UTk-shFnA',Charlotte,4.5,4.0,1.0,1.0,1.6873579309404765
b'5q6Xh-UcJa78bp6dzyaE7w',b'fNMVV_ZX7CJSDWQGdOM8Nw',Charlotte,4.5,3.5,1.0,1.0,2.1635727793443906
b'5q6Xh-UcJa78bp6dzyaE7w',b'h5ihGbkb8127_lk9iNnV4Q',Charlotte,4.5,3.5,1.0,1.0,1.4814607073336001
b'5q6Xh-UcJa78bp6dzyaE7w',b'om4t1hDJRQqTRS9VT7ADhA',Charlotte,4.5,3.0,1.0,2.0,1.9604628071649852
b'IDW4QFw-fN_wk81G9OV-Mg',b'0v984vlPQfb4VZWvBJSsfg',Charlotte,4.0,3.0,1.0,2.0,1.9605380762899898
b'IDW4QFw-fN_wk81G9OV-Mg',b'5q6Xh-UcJa78bp6dzyaE7w',Charlotte,4.0,4.5,1.0,1.0,2.0620264148735763
b'IDW4QFw-fN_wk81G9OV-Mg',b'Ka3z0iudeviL2nEKZ4BeYg',Charlotte,4.0,4.0,1.0,1.0,2.127389333303553
b'IDW4QFw-fN_wk81G9OV-Mg',b'fNMVV_ZX7CJSDWQGdOM8Nw',Charlotte,4.0,3.5,1.0,1.0,1.478929388019556
b'IDW4QFw-fN_wk81G9OV-Mg',b'h5ihGbkb8127_lk9iNnV4Q',Charlotte,4.0,3.5,1.0,1.0,0.6801557338372151
b'IDW4QFw-fN_wk81G9OV-Mg',b'om4t1hDJRQqTRS9VT7ADhA',Charlotte,4.0,3.0,1.0,2.0,1.068396824179587
b'Ka3z0iudeviL2nEKZ4BeYg',b'5q6Xh-UcJa78bp6dzyaE7w',Charlotte,4.0,4.5,1.0,1.0,0.4672646182888214
b'Ka3z0iudeviL2nEKZ4BeYg',b'IDW4QFw-fN_wk81G9OV-Mg',Charlotte,4.0,4.0,1.0,1.0,2.127389333303553
b'Ka3z0iudeviL2nEKZ4BeYg',b'O_UiTH7YjqTS1UTk-shFnA',Charlotte,4.0,4.0,1.0,1.0,2.098764620624081
b'Ka3z0iudeviL2nEKZ4BeYg',b'fNMVV_ZX7CJSDWQGdOM8Nw',Charlotte,4.0,3.5,1.0,1.0,2.503256580516228
b'Ka3z0iudeviL2nEKZ4BeYg',b'h5ihGbkb8127_lk9iNnV4Q',Charlotte,4.0,3.5,1.0,1.0,1.6526434309896134
b'Ka3z0iudeviL2nEKZ4BeYg',b'om4t1hDJRQqTRS9VT7ADhA',Charlotte,4.0,3.0,1.0,2.0,2.2452999464130334
b'O_UiTH7YjqTS1UTk-shFnA',b'0v984vlPQfb4VZWvBJSsfg',Charlotte,4.0,3.0,1.0,2.0,2.9474842401385244
b'O_UiTH7YjqTS1UTk-shFnA',b'5q6Xh-UcJa78bp6dzyaE7w',Charlotte,4.0,4.5,1.0,1.0,1.6873579309404765
b'O_UiTH7YjqTS1UTk-shFnA',b'Ka3z0iudeviL2nEKZ4BeYg',Charlotte,4.0,4.0,1.0,1.0,2.098764620624081
b'O_UiTH7YjqTS1UTk-shFnA',b'fNMVV_ZX7CJSDWQGdOM8Nw',Charlotte,4.0,3.5,1.0,1.0,2.4851125324991292
b'O_UiTH7YjqTS1UTk-shFnA',b'h5ihGbkb8127_lk9iNnV4Q',Charlotte,4.0,3.5,1.0,1.0,2.575744552274458
b'O_UiTH7YjqTS1UTk-shFnA',b'om4t1hDJRQqTRS9VT7ADhA',Charlotte,4.0,3.0,1.0,2.0,2.576275597935861
b'WUiDaFQRZ8wKYGLvmjFjAw',b'wtazPNyIbsRMHmrpEYbqZA',Charlotte,3.5,3.0,2.0,1.0,0.632445894979475
b'fNMVV_ZX7CJSDWQGdOM8Nw',b'0v984vlPQfb4VZWvBJSsfg',Charlotte,3.5,3.0,1.0,2.0,0.687321261136805
b'fNMVV_ZX7CJSDWQGdOM8Nw',b'5q6Xh-UcJa78bp6dzyaE7w',Charlotte,3.5,4.5,1.0,1.0,2.1635727793443906
b'fNMVV_ZX7CJSDWQGdOM8Nw',b'IDW4QFw-fN_wk81G9OV-Mg',Charlotte,3.5,4.0,1.0,1.0,1.478929388019556
b'fNMVV_ZX7CJSDWQGdOM8Nw',b'Ka3z0iudeviL2nEKZ4BeYg',Charlotte,3.5,4.0,1.0,1.0,2.503256580516228
b'fNMVV_ZX7CJSDWQGdOM8Nw',b'O_UiTH7YjqTS1UTk-shFnA',Charlotte,3.5,4.0,1.0,1.0,2.4851125324991292
b'fNMVV_ZX7CJSDWQGdOM8Nw',b'h5ihGbkb8127_lk9iNnV4Q',Charlotte,3.5,3.5,1.0,1.0,1.1325206001794763
b'fNMVV_ZX7CJSDWQGdOM8Nw',b'om4t1hDJRQqTRS9VT7ADhA',Charlotte,3.5,3.0,1.0,2.0,0.4190969860619569
b'h5ihGbkb8127_lk9iNnV4Q',b'0v984vlPQfb4VZWvBJSsfg',Charlotte,3.5,3.0,1.0,2.0,1.7682007444013321
b'h5ihGbkb8127_lk9iNnV4Q',b'5q6Xh-UcJa78bp6dzyaE7w',Charlotte,3.5,4.5,1.0,1.0,1.4814607073336001
b'h5ihGbkb8127_lk9iNnV4Q',b'IDW4QFw-fN_wk81G9OV-Mg',Charlotte,3.5,4.0,1.0,1.0,0.6801557338372151
b'h5ihGbkb8127_lk9iNnV4Q',b'Ka3z0iudeviL2nEKZ4BeYg',Charlotte,3.5,4.0,1.0,1.0,1.6526434309896134
b'h5ihGbkb8127_lk9iNnV4Q',b'O_UiTH7YjqTS1UTk-shFnA',Charlotte,3.5,4.0,1.0,1.0,2.575744552274458
b'h5ihGbkb8127_lk9iNnV4Q',b'fNMVV_ZX7CJSDWQGdOM8Nw',Charlotte,3.5,3.5,1.0,1.0,1.1325206001794763
b'h5ihGbkb8127_lk9iNnV4Q',b'om4t1hDJRQqTRS9VT7ADhA',Charlotte,3.5,3.0,1.0,2.0,0.7396886718708362
b'om4t1hDJRQqTRS9VT7ADhA',b'0v984vlPQfb4VZWvBJSsfg',Charlotte,3.0,3.0,2.0,2.0,1.028917414065692
b'om4t1hDJRQqTRS9VT7ADhA',b'5q6Xh-UcJa78bp6dzyaE7w',Charlotte,3.0,4.5,2.0,1.0,1.9604628071649852
b'om4t1hDJRQqTRS9VT7ADhA',b'IDW4QFw-fN_wk81G9OV-Mg',Charlotte,3.0,4.0,2.0,1.0,1.068396824179587
b'om4t1hDJRQqTRS9VT7ADhA',b'Ka3z0iudeviL2nEKZ4BeYg',Charlotte,3.0,4.0,2.0,1.0,2.2452999464130334
b'om4t1hDJRQqTRS9VT7ADhA',b'O_UiTH7YjqTS1UTk-shFnA',Charlotte,3.0,4.0,2.0,1.0,2.576275597935861
b'om4t1hDJRQqTRS9VT7ADhA',b'fNMVV_ZX7CJSDWQGdOM8Nw',Charlotte,3.0,3.5,2.0,1.0,0.4190969860619569
b'om4t1hDJRQqTRS9VT7ADhA',b'h5ihGbkb8127_lk9iNnV4Q',Charlotte,3.0,3.5,2.0,1.0,0.7396886718708362
b'wtazPNyIbsRMHmrpEYbqZA',b'WUiDaFQRZ8wKYGLvmjFjAw',Charlotte,3.0,3.5,1.0,2.0,0.632445894979475
b'CvP516pjOdcJJkaMjl8rPw',b'tpG_KqvR1v2GrlLKNAChBw',Cleveland,3.5,3.0,1.0,,2.169191033573457
b'HIvLwkEYuGRtI17H2x7RuQ',b'VGRn5KgYKMkqdIKtBUzQQA',Cleveland,4.0,3.0,2.0,2.0,1.1023568104926644
b'HIvLwkEYuGRtI17H2x7RuQ',b'lK-wuiq8b1TuU7bfbQZgsg',Cleveland,4.0,3.0,2.0,4.0,1.3722087435809425
b'HIvLwkEYuGRtI17H2x7RuQ',b'mYeUwj1BlhJTaHd1Uo6PUA',Cleveland,4.0,4.0,2.0,1.0,1.9997982885276575
b'VGRn5KgYKMkqdIKtBUzQQA',b'HIvLwkEYuGRtI17H2x7RuQ',Cleveland,3.0,4.0,2.0,2.0,1.1023568104926644
b'VGRn5KgYKMkqdIKtBUzQQA',b'lK-wuiq8b1TuU7bfbQZgsg',Cleveland,3.0,3.0,2.0,4.0,1.869003625219076
b'VGRn5KgYKMkqdIKtBUzQQA',b'mYeUwj1BlhJTaHd1Uo6PUA',Cleveland,3.0,4.0,2.0,1.0,2.2409248781414575
b'lK-wuiq8b1TuU7bfbQZgsg',b'HIvLwkEYuGRtI17H2x7RuQ',Cleveland,3.0,4.0,4.0,2.0,1.3722087435809425
b'lK-wuiq8b1TuU7bfbQZgsg',b'VGRn5KgYKMkqdIKtBUzQQA',Cleveland,3.0,3.0,4.0,2.0,1.869003625219076
b'lK-wuiq8b1TuU7bfbQZgsg',b'mYeUwj1BlhJTaHd1Uo6PUA',Cleveland,3.0,4.0,4.0,1.0,0.6909146704149658
b'mYeUwj1BlhJTaHd1Uo6PUA',b'HIvLwkEYuGRtI17H2x7RuQ',Cleveland,4.0,4.0,1.0,2.0,1.9997982885276575
b'mYeUwj1BlhJTaHd1Uo6PUA',b'VGRn5KgYKMkqdIKtBUzQQA',Cleveland,4.0,3.0,1.0,2.0,2.2409248781414575
b'mYeUwj1BlhJTaHd1Uo6PUA',b'lK-wuiq8b1TuU7bfbQZgsg',Cleveland,4.0,3.0,1.0,4.0,0.6909146704149658
b'tpG_KqvR1v2GrlLKNAChBw',b'CvP516pjOdcJJkaMjl8rPw',Cleveland,3.0,3.5,,1.0,2.169191033573457
b'9dS2DSVKwWyyW5uwk7Dpzg',b'PfOCPjBrlQAnz__NXj9h_w',Cuyahoga Falls,4.0,3.5,1.0,2.0,1.7323174539163144
b'9dS2DSVKwWyyW5uwk7Dpzg',b'XguKrY0dAuaK1W6HUlUQ1Q',Cuyahoga Falls,4.0,3.5,1.0,1.0,2.053701536577547
b'PfOCPjBrlQAnz__NXj9h_w',b'9dS2DSVKwWyyW5uwk7Dpzg',Cuyahoga Falls,3.5,4.0,2.0,1.0,1.7323174539163144
b'PfOCPjBrlQAnz__NXj9h_w',b'XguKrY0dAuaK1W6HUlUQ1Q',Cuyahoga Falls,3.5,3.5,2.0,1.0,1.7819689941416126
b'XguKrY0dAuaK1W6HUlUQ1Q',b'9dS2DSVKwWyyW5uwk7Dpzg',Cuyahoga Falls,3.5,4.0,1.0,1.0,2.053701536577547
b'XguKrY0dAuaK1W6HUlUQ1Q',b'PfOCPjBrlQAnz__NXj9h_w',Cuyahoga Falls,3.5,3.5,1.0,2.0,1.7819689941416126
b'1AYE97AIgg7j8mr92rwswA',b'1ZzE1R_8q-DbDX6fCux4pg',Edinburgh,4.5,3.5,,3.0,1.6710346162092986
b'1AYE97AIgg7j8mr92rwswA',b'BQkfjQlvnaqHKSZuBAQflQ',Edinburgh,4.5,2.5,,2.0,2.1927707995435597
b'1AYE97AIgg7j8mr92rwswA',b'Di5ApLgoQpcv5Aew82fI_A',Edinburgh,4.5,3.5,,2.0,1.3415797236110363
b'1AYE97AIgg7j8mr92rwswA',b'F31RycVVooeIOp9jsXmg6g',Edinburgh,4.5,4.5,,1.0,2.853223026447212
b'1AYE97AIgg7j8mr92rwswA',b'IaU1D197YBGko9CuKNi9gw',Edinburgh,4.5,3.5,,,1.3301068974987686
b'1AYE97AIgg7j8mr92rwswA',b'JKis0v-LqK_u0p4SVhJNDw',Edinburgh,4.5,4.0,,2.0,1.1851216060619636
b'1AYE97AIgg7j8mr92rwswA',b'OvbLKXkJCg8ZMHX9L5faIA',Edinburgh,4.5,4.0,,1.0,1.1212527944948691
b'1AYE97AIgg7j8mr92rwswA',b'T2jfXhvQPk9wLdt1OVV-Kg',Edinburgh,4.5,3.0,,2.0,1.9452189770192558
b'1AYE97AIgg7j8mr92rwswA',b'UqcK-YuHPzcWQtNjmhTb7g',Edinburgh,4.5,3.5,,2.0,2.901590955901695
b'1AYE97AIgg7j8mr92rwswA',b'_FgODqQclua0klHLsFBmMg',Edinburgh,4.5,4.0,,1.0,2.916276218461832
b'1AYE97AIgg7j8mr92rwswA',b'eSQt_QNjxNEYN3bF1fHbQg',Edinburgh,4.5,3.5,,3.0,1.892836371646562
b'1AYE97AIgg7j8mr92rwswA',b'inaACfObL1NBNJmBG11iuQ',Edinburgh,4.5,4.0,,1.0,1.9308318062558598
b'1AYE97AIgg7j8mr92rwswA',b'kbP2OqaNJMK0L3J_FU5nlg',Edinburgh,4.5,3.5,,3.0,1.5669891625667838
b'1ZzE1R_8q-DbDX6fCux4pg',b'1AYE97AIgg7j8mr92rwswA',Edinburgh,3.5,4.5,3.0,,1.6710346162092986
b'1ZzE1R_8q-DbDX6fCux4pg',b'9pUBqtJzAtM0KsKt45u0Ug',Edinburgh,3.5,3.5,3.0,1.0,2.9999941485938852
b'1ZzE1R_8q-DbDX6fCux4pg',b'BQkfjQlvnaqHKSZuBAQflQ',Edinburgh,3.5,2.5,3.0,2.0,1.1813341818324026
b'1ZzE1R_8q-DbDX6fCux4pg',b'Di5ApLgoQpcv5Aew82fI_A',Edinburgh,3.5,3.5,3.0,2.0,0.3295428989825347
b'1ZzE1R_8q-DbDX6fCux4pg',b'F31RycVVooeIOp9jsXmg6g',Edinburgh,3.5,4.5,3.0,1.0,1.182516954109468
b'1ZzE1R_8q-DbDX6fCux4pg',b'IaU1D197YBGko9CuKNi9gw',Edinburgh,3.5,3.5,3.0,,0.3504347387679556
b'1ZzE1R_8q-DbDX6fCux4pg',b'JKis0v-LqK_u0p4SVhJNDw',Edinburgh,3.5,4.0,3.0,2.0,0.49537328727643254
b'1ZzE1R_8q-DbDX6fCux4pg',b'OvbLKXkJCg8ZMHX9L5faIA',Edinburgh,3.5,4.0,3.0,1.0,0.7605561312149274
b'1ZzE1R_8q-DbDX6fCux4pg',b'T2jfXhvQPk9wLdt1OVV-Kg',Edinburgh,3.5,3.0,3.0,2.0,0.5311969190350702
b'1ZzE1R_8q-DbDX6fCux4pg',b'UqcK-YuHPzcWQtNjmhTb7g',Edinburgh,3.5,3.5,3.0,2.0,1.2331989078775327
b'1ZzE1R_8q-DbDX6fCux4pg',b'_FgODqQclua0klHLsFBmMg',Edinburgh,3.5,4.0,3.0,1.0,1.445127387932717
b'1ZzE1R_8q-DbDX6fCux4pg',b'eSQt_QNjxNEYN3bF1fHbQg',Edinburgh,3.5,3.5,3.0,3.0,1.2898381104191197
b'1ZzE1R_8q-DbDX6fCux4pg',b'inaACfObL1NBNJmBG11iuQ',Edinburgh,3.5,4.0,3.0,1.0,1.0962655858986157
b'1ZzE1R_8q-DbDX6fCux4pg',b'kbP2OqaNJMK0L3J_FU5nlg',Edinburgh,3.5,3.5,3.0,3.0,0.16164910600928256
b'9pUBqtJzAtM0KsKt45u0Ug',b'1ZzE1R_8q-DbDX6fCux4pg',Edinburgh,3.5,3.5,1.0,3.0,2.9999941485938852
b'9pUBqtJzAtM0KsKt45u0Ug',b'AKhyVVdettT6M-ExhYKHdw',Edinburgh,3.5,4.0,1.0,2.0,1.2976416279145357
b'9pUBqtJzAtM0KsKt45u0Ug',b'BQkfjQlvnaqHKSZuBAQflQ',Edinburgh,3.5,2.5,1.0,2.0,2.5334028359293166
b'9pUBqtJzAtM0KsKt45u0Ug',b'F31RycVVooeIOp9jsXmg6g',Edinburgh,3.5,4.5,1.0,1.0,1.9706159406092942
b'9pUBqtJzAtM0KsKt45u0Ug',b'T2jfXhvQPk9wLdt1OVV-Kg',Edinburgh,3.5,3.0,1.0,2.0,2.6248243552075383
b'9pUBqtJzAtM0KsKt45u0Ug',b'UqcK-YuHPzcWQtNjmhTb7g',Edinburgh,3.5,3.5,1.0,2.0,1.8906156118818873
b'9pUBqtJzAtM0KsKt45u0Ug',b'_FgODqQclua0klHLsFBmMg',Edinburgh,3.5,4.0,1.0,1.0,1.6629811919948867
b'9pUBqtJzAtM0KsKt45u0Ug',b'eSQt_QNjxNEYN3bF1fHbQg',Edinburgh,3.5,3.5,1.0,3.0,2.978103907436769
b'9pUBqtJzAtM0KsKt45u0Ug',b'inaACfObL1NBNJmBG11iuQ',Edinburgh,3.5,4.0,1.0,1.0,2.802138181716913
b'AKhyVVdettT6M-ExhYKHdw',b'9pUBqtJzAtM0KsKt45u0Ug',Edinburgh,4.0,3.5,2.0,1.0,1.2976416279145357
b'AKhyVVdettT6M-ExhYKHdw',b'F31RycVVooeIOp9jsXmg6g',Edinburgh,4.0,4.5,2.0,1.0,2.234176955257635
b'AKhyVVdettT6M-ExhYKHdw',b'UqcK-YuHPzcWQtNjmhTb7g',Edinburgh,4.0,3.5,2.0,2.0,2.184257667351094
b'AKhyVVdettT6M-ExhYKHdw',b'_FgODqQclua0klHLsFBmMg',Edinburgh,4.0,4.0,2.0,1.0,2.4542587079741898
b'BQkfjQlvnaqHKSZuBAQflQ',b'1AYE97AIgg7j8mr92rwswA',Edinburgh,2.5,4.5,2.0,,2.1927707995435597
b'BQkfjQlvnaqHKSZuBAQflQ',b'1ZzE1R_8q-DbDX6fCux4pg',Edinburgh,2.5,3.5,2.0,3.0,1.1813341818324026
b'BQkfjQlvnaqHKSZuBAQflQ',b'9pUBqtJzAtM0KsKt45u0Ug',Edinburgh,2.5,3.5,2.0,1.0,2.5334028359293166
b'BQkfjQlvnaqHKSZuBAQflQ',b'Di5ApLgoQpcv5Aew82fI_A',Edinburgh,2.5,3.5,2.0,2.0,1.269069349457758
b'BQkfjQlvnaqHKSZuBAQflQ',b'F31RycVVooeIOp9jsXmg6g',Edinburgh,2.5,4.5,2.0,1.0,1.506697879443339
b'BQkfjQlvnaqHKSZuBAQflQ',b'IaU1D197YBGko9CuKNi9gw',Edinburgh,2.5,3.5,2.0,,1.2152932859788514
b'BQkfjQlvnaqHKSZuBAQflQ',b'JKis0v-LqK_u0p4SVhJNDw',Edinburgh,2.5,4.0,2.0,2.0,1.4183009735764116
b'BQkfjQlvnaqHKSZuBAQflQ',b'OvbLKXkJCg8ZMHX9L5faIA',Edinburgh,2.5,4.0,2.0,1.0,1.1058874880107268
b'BQkfjQlvnaqHKSZuBAQflQ',b'T2jfXhvQPk9wLdt1OVV-Kg',Edinburgh,2.5,3.0,2.0,2.0,0.680232198212633
b'BQkfjQlvnaqHKSZuBAQflQ',b'UqcK-YuHPzcWQtNjmhTb7g',Edinburgh,2.5,3.5,2.0,2.0,1.487341583428526
b'BQkfjQlvnaqHKSZuBAQflQ',b'_FgODqQclua0klHLsFBmMg',Edinburgh,2.5,4.0,2.0,1.0,0.9232363325079793
b'BQkfjQlvnaqHKSZuBAQflQ',b'eSQt_QNjxNEYN3bF1fHbQg',Edinburgh,2.5,3.5,2.0,3.0,0.45717951356638886
b'BQkfjQlvnaqHKSZuBAQflQ',b'inaACfObL1NBNJmBG11iuQ',Edinburgh,2.5,4.0,2.0,1.0,0.2751589026368651
b'BQkfjQlvnaqHKSZuBAQflQ',b'kbP2OqaNJMK0L3J_FU5nlg',Edinburgh,2.5,3.5,2.0,3.0,1.087510048044268
b'Di5ApLgoQpcv5Aew82fI_A',b'1AYE97AIgg7j8mr92rwswA',Edinburgh,3.5,4.5,2.0,,1.3415797236110363
b'Di5ApLgoQpcv5Aew82fI_A',b'1ZzE1R_8q-DbDX6fCux4pg',Edinburgh,3.5,3.5,2.0,3.0,0.3295428989825347
b'Di5ApLgoQpcv5Aew82fI_A',b'BQkfjQlvnaqHKSZuBAQflQ',Edinburgh,3.5,2.5,2.0,2.0,1.269069349457758
b'Di5ApLgoQpcv5Aew82fI_A',b'F31RycVVooeIOp9jsXmg6g',Edinburgh,3.5,4.5,2.0,1.0,1.5117179584353042
b'Di5ApLgoQpcv5Aew82fI_A',b'IaU1D197YBGko9CuKNi9gw',Edinburgh,3.5,3.5,2.0,,0.06684233273097838
b'Di5ApLgoQpcv5Aew82fI_A',b'JKis0v-LqK_u0p4SVhJNDw',Edinburgh,3.5,4.0,2.0,2.0,0.18187870185632735
b'Di5ApLgoQpcv5Aew82fI_A',b'OvbLKXkJCg8ZMHX9L5faIA',Edinburgh,3.5,4.0,2.0,1.0,0.5143424995765941
b'Di5ApLgoQpcv5Aew82fI_A',b'T2jfXhvQPk9wLdt1OVV-Kg',Edinburgh,3.5,3.0,2.0,2.0,0.723866929024471
b'Di5ApLgoQpcv5Aew82fI_A',b'UqcK-YuHPzcWQtNjmhTb7g',Edinburgh,3.5,3.5,2.0,2.0,1.5612533137192663
b'Di5ApLgoQpcv5Aew82fI_A',b'_FgODqQclua0klHLsFBmMg',Edinburgh,3.5,4.0,2.0,1.0,1.7024893263086036
b'Di5ApLgoQpcv5Aew82fI_A',b'eSQt_QNjxNEYN3bF1fHbQg',Edinburgh,3.5,3.5,2.0,3.0,1.2581237532618812
b'Di5ApLgoQpcv5Aew82fI_A',b'inaACfObL1NBNJmBG11iuQ',Edinburgh,3.5,4.0,2.0,1.0,1.1149082583363028
b'Di5ApLgoQpcv5Aew82fI_A',b'kbP2OqaNJMK0L3J_FU5nlg',Edinburgh,3.5,3.5,2.0,3.0,0.2480270332101587
b'F31RycVVooeIOp9jsXmg6g',b'1AYE97AIgg7j8mr92rwswA',Edinburgh,4.5,4.5,1.0,,2.853223026447212
b'F31RycVVooeIOp9jsXmg6g',b'1ZzE1R_8q-DbDX6fCux4pg',Edinburgh,4.5,3.5,1.0,3.0,1.182516954109468
b'F31RycVVooeIOp9jsXmg6g',b'9pUBqtJzAtM0KsKt45u0Ug',Edinburgh,4.5,3.5,1.0,1.0,1.9706159406092942
b'F31RycVVooeIOp9jsXmg6g',b'AKhyVVdettT6M-ExhYKHdw',Edinburgh,4.5,4.0,1.0,2.0,2.234176955257635
b'F31RycVVooeIOp9jsXmg6g',b'BQkfjQlvnaqHKSZuBAQflQ',Edinburgh,4.5,2.5,1.0,2.0,1.506697879443339
b'F31RycVVooeIOp9jsXmg6g',b'Di5ApLgoQpcv5Aew82fI_A',Edinburgh,4.5,3.5,1.0,2.0,1.5117179584353042
b'F31RycVVooeIOp9jsXmg6g',b'IaU1D197YBGko9CuKNi9gw',Edinburgh,4.5,3.5,1.0,,1.5252725050838312
b'F31RycVVooeIOp9jsXmg6g',b'JKis0v-LqK_u0p4SVhJNDw',Edinburgh,4.5,4.0,1.0,2.0,1.6747745468586768
b'F31RycVVooeIOp9jsXmg6g',b'OvbLKXkJCg8ZMHX9L5faIA',Edinburgh,4.5,4.0,1.0,1.0,1.8549946172874787
