"b'W97YBvhkOOel-HkBBfQbYw'"	[1.3, 3.1, 7.8]
"b'WAzIjBcsRIY7HKhTMxVeow'"	[1.7385159010600706, 3.489399293286219, 67.26148409893993]
"b'WEs9MN1M6tixwEz844jCUw'"	[1.6944444444444444, 3.625, 76.38888888888889]
"b'WG3zvUktE1l3llwq3PPVVg'"	[1.7272727272727273, 3.7916666666666665, 103.39393939393939]
"b'WHlbUb5SNdXDKYfkNDo89A'"	[1.7582781456953642, 3.4768211920529803, 68.41390728476821]
"b'WYhmqVAWZEK6Xz8O1kMSHw'"	[1.7342657342657342, 3.4947552447552446, 67.65734265734265]
"b'WngnIN7vi2KYo4doqK51zA'"	[1.6542056074766356, 3.633177570093458, 73.40186915887851]
"b'WpOMfnH8hvUOENVNn9xMsQ'"	[1.7636986301369864, 3.4657534246575343, 70.26027397260275]
"b'WpkuAJfHSIgjppRC-Wnxgg'"	[1.5, 3.875, 55.5]
"b'Wr5uWHSXeqCHVIaAuEKFHA'"	[1.3636363636363635, 3.6818181818181817, 20.818181818181817]
"b'WsU35CfVBFzIke3PqkH5eg'"	[1.0, 2.5, 3.0]
"b'WuPSEvu8pES752S92awAVQ'"	[1.7333333333333334, 3.4964912280701754, 66.84210526315789]
"b'WvGHNuPHebXae2sDbDjuhA'"	[1.1764705882352942, 3.8529411764705883, 24.823529411764707]
"b'WvunDFSs2hJrPHVFqB6Y1w'"	[1.4848484848484849, 3.5303030303030303, 28.181818181818183]
"b'X0mNw8owxgJXrgTBR-7Yfg'"	[1.7574750830564785, 3.4800664451827243, 68.17607973421927]
"b'X1v2lPPXgJGaIufxJHvZCA'"	[1.5555555555555556, 3.685185185185185, 56.2962962962963]
"b'X2WmQQFWLloDLXkoyqHKnA'"	[1.76, 3.4783333333333335, 70.02666666666667]
"b'X6chSU0KBGHGNxZ8UH_qag'"	[1.6804123711340206, 3.515463917525773, 62.4639175257732]
"b'XBRCMc3rcvcRXrB3p-o9yA'"	[1.8666666666666667, 3.6666666666666665, 49.4]
"b'XBsZoWiUJLi26FtAD6wWDw'"	[1.5454545454545454, 3.772727272727273, 38.18181818181818]
"b'XHUGoHv5mP1zsgloxI-Oig'"	[1.7902097902097902, 3.4510489510489513, 70.86713286713287]
"b'XJE_gq0I1Na0kkrGEgxq9A'"	[1.672, 3.54, 69.616]
"b'XLA5RQ-Afg-OgeLhSTjabQ'"	[1.7777777777777777, 3.759259259259259, 118.51851851851852]
"b'XM2qN3PiQbfSYo6zmHgSlQ'"	[1.7963636363636364, 3.4745454545454546, 71.16]
"b'XUA7xA7myMaCuN6G3xYdIA'"	[1.5324675324675325, 3.6818181818181817, 56.857142857142854]
"b'XYQx_ADdAYwfUEgN7eGmQA'"	[1.4166666666666667, 3.3958333333333335, 44.75]
"b'XZUT68Q5ykgu_fgXfXPOFQ'"	[1.6428571428571428, 3.8348214285714284, 106.48214285714286]
"b'XcQKsEUlh1W0R4iXbTA1Yg'"	[1.9069767441860466, 3.941860465116279, 139.30232558139534]
"b'XgUlUmrktr2Um2gczYeYpg'"	[1.5614035087719298, 3.7982456140350878, 62.85964912280702]
"b'Xg_eCdx99z5Y1oTLimniOw'"	[1.712, 3.864, 111.704]
"b'XhMfL-6lt-prYyC9Lp02gg'"	[1.0, 3.25, 8.5]
"b'Xm0BdTIRqtTIgacx_JjICA'"	[1.8071748878923768, 3.625560538116592, 90.16143497757848]
"b'Xny0n0s98TpP82sQxfgIMQ'"	[1.736842105263158, 3.710526315789474, 100.7218045112782]
"b'XppfCknY2p3xhEgrelEqzg'"	[1.4666666666666666, 3.2333333333333334, 21.6]
"b'XriJk1yVLlBd2rIhk0s_eA'"	[1.2777777777777777, 3.9166666666666665, 27.11111111111111]
"b'XrjuO3Pr6Kw8YjDQzXMv4w'"	[1.0, 4.0, 3.0]
"b'Xs2MWO1-iNmX6Okf2UUUhQ'"	[1.1428571428571428, 3.4285714285714284, 15.0]
"b'Y-oPVMkxgEsve1sG2iDLXA'"	[1.7142857142857142, 3.4642857142857144, 23.642857142857142]
"b'Y1Nw27hk9C-xofNxO3TIRw'"	[1.2857142857142858, 3.2142857142857144, 18.785714285714285]
"b'Y1x-DOdfvlIGxVzDXmd-eg'"	[1.7422680412371134, 3.479381443298969, 68.0618556701031]
"b'Y3RWEmu4ykuc2LvG3Qv9Ew'"	[1.6666666666666667, 3.3333333333333335, 21.333333333333332]
"b'Y8L-n2BUbCr31by8eYBazg'"	[1.4545454545454546, 3.772727272727273, 40.90909090909091]
"b'YFO5rDWDZ7Ngk_DEobjpLw'"	[1.4583333333333333, 3.4166666666666665, 45.833333333333336]
"b'YH11qUmwVmrMMK2nJGVo_A'"	[1.6067415730337078, 3.449438202247191, 49.01123595505618]
"b'YI-79PxZcX6X009ynWRLoQ'"	[1.7524752475247525, 3.4834983498349836, 68.7887788778878]
"b'YNI26xBkdOzI1TMGmIcEaw'"	[1.7590759075907592, 3.4752475247524752, 69.00990099009901]
"b'YNUzS_mEKaEAKGyUqjqZtw'"	[1.6403508771929824, 3.8684210526315788, 106.97368421052632]
"b'YTNgCm8-TlyLvkBXCGxeMg'"	[1.5, 3.8653846153846154, 31.423076923076923]
"b'YVkcZQEfH0qQRtN86CoSDQ'"	[1.8709677419354838, 3.661290322580645, 56.25806451612903]
"b'Ya9FMj-MWMkeMcog06N5bQ'"	[1.78125, 3.4722222222222223, 69.84375]
"b'Ye7m47NmlX-r6dyCU1ix0A'"	[1.7615894039735098, 3.4735099337748343, 68.68543046357615]
"b'YgHp9MdZ1vVdYyMEro4TtQ'"	[1.7142857142857142, 3.7142857142857144, 85.26530612244898]
"b'YiW3hYRpLKPhv99FkuZEbg'"	[1.3333333333333333, 2.6666666666666665, 13.5]
"b'Ykg-jzdJS5UAlkF5YaCsyA'"	[1.2222222222222223, 2.888888888888889, 17.77777777777778]
"b'YmWTejuNaIuABtkNZQV5JA'"	[1.7083333333333333, 3.7083333333333335, 82.52083333333333]
"b'YnvUFIZVvxsL5L4PEmWcUQ'"	[1.4736842105263157, 3.710526315789474, 22.63157894736842]
"b'YpfMt985ZQCNID-eehG-uQ'"	[1.761744966442953, 3.540268456375839, 76.40268456375838]
"b'YuNSmZLzstMSeU3O5qHhig'"	[1.7121212121212122, 3.856060606060606, 107.75757575757575]
"b'Ywdy4YARQK1ZWOCDzZDi-w'"	[1.8666666666666667, 3.6666666666666665, 51.06666666666667]
"b'Yyag9ZHs0hZ7UIGFC04Vqw'"	[1.4166666666666667, 3.3541666666666665, 39.583333333333336]
"b'YyyqcbVyoBo4wPsgowUtUQ'"	[1.8666666666666667, 3.6666666666666665, 49.7]
"b'Z0c9-Eoxz7SQ__68bl3TQw'"	[1.6704545454545454, 3.5113636363636362, 66.75]
"b'Z1mLBp6BMlHSQUh364vk1g'"	[1.782918149466192, 3.4768683274021353, 70.12455516014235]
"b'Z2zynjhj6umPoHwLVfyOkw'"	[1.5454545454545454, 3.227272727272727, 24.545454545454547]
"b'ZJWKb-ooSCPUjZLeWD-p_A'"	[1.3793103448275863, 3.3275862068965516, 23.24137931034483]
"b'ZL-4ejIO3DCgSsdRWwsX-A'"	[1.75503355704698, 3.4798657718120807, 67.58724832214764]
"b'ZLPAP1YKL56ODigLn4wd3w'"	[1.8114754098360655, 3.4672131147540983, 75.09426229508196]
"b'ZLanOvPw7BscWDo0yC8Ncg'"	[1.3333333333333333, 3.111111111111111, 29.444444444444443]
"b'ZNB91myFoOYgyXoG5LQeGQ'"	[1.0, 3.5, 7.0]
"b'ZPAkg2phFo_p3U-QjvHVPw'"	[1.6666666666666667, 3.510752688172043, 65.13978494623656]
"b'ZPm6lZlNO9iG1_v0GF_Gqw'"	[1.0, 3.75, 13.0]
"b'ZRLmQ3oAuspAkk5R6BOfyg'"	[1.7422680412371134, 3.88659793814433, 124.61855670103093]
"b'ZRXL5kBWxRcGmgImzKq4QQ'"	[1.5, 3.0, 20.0]
"b'ZSnAyj829ZcaGGxs-6sArA'"	[2.0, 4.0, 81.0]
"b'ZUkF0syMMAF1rRiLK-J-Dg'"	[1.4848484848484849, 3.5606060606060606, 29.515151515151516]
"b'ZUvAR3I1uhC27zQFcRXumw'"	[1.2777777777777777, 3.4166666666666665, 15.277777777777779]
"b'ZWq8Fq13JPDAqt7rPjSwcQ'"	[1.4, 3.25, 28.6]
"b'ZcbGfZ0GYjvJp9xi5uE9KA'"	[1.7007874015748032, 3.7440944881889764, 102.62204724409449]
"b'ZeB9AUZ6pdZmpWQGSx8NKA'"	[1.696969696969697, 3.893939393939394, 110.77272727272727]
"b'ZeN8xHEhsPS-amDyZSYJ9w'"	[1.7524752475247525, 3.4735973597359737, 68.99339933993399]
"b'ZedwJdX1jQ7Hw1CzU3VDLw'"	[1.6704545454545454, 3.522727272727273, 66.95454545454545]
"b'ZjptoOcCgtQTSiNwQR4vEQ'"	[1.40625, 3.640625, 33.34375]
"b'Zm_0BnYXdeNUBcYFerXVYQ'"	[1.5416666666666667, 3.8645833333333335, 71.54166666666667]
"b'Zn3GV2xa9a-8bHjUM-2sow'"	[1.4761904761904763, 3.3333333333333335, 26.857142857142858]
"b'ZspvlO5Dvtd517YhVLJJ_A'"	[1.789090909090909, 3.4763636363636365, 71.05090909090909]
"b'Zv2ZxnAZLswC3IXyiHhYeA'"	[1.3333333333333333, 3.7777777777777777, 15.777777777777779]
"b'ZvU3diVRI7LUG6YcwmIKjg'"	[1.2666666666666666, 3.1, 12.0]
"b'ZxYPXtZQ-6DFyl4VQkTELQ'"	[1.6704545454545454, 3.5170454545454546, 65.72727272727273]
"b'ZzGaVbyam1AhZFW928-95A'"	[1.24, 3.2, 14.04]
"b'_5PJ4GHIXNdUdXtohylKGQ'"	[1.8666666666666667, 3.922222222222222, 119.28888888888889]
"b'_5inlOVvlrCOKcI772RqJQ'"	[2.0, 2.0, 4.0]
"b'_6Brh4UGrsnakkBKT1H_Qw'"	[1.7899159663865547, 3.4789915966386555, 75.59663865546219]
"b'_8Os_hsIMqO7njlJChHdvA'"	[1.5319148936170213, 3.8617021276595747, 72.97872340425532]
"b'_9ivE0h8DdfEWqdSL8JU6g'"	[1.380952380952381, 3.761904761904762, 25.428571428571427]
"b'_HW7sgUShin0aGouFMiUdA'"	[1.4545454545454546, 3.772727272727273, 39.18181818181818]
"b'_KD8Fua-jFlEXHCwVTY-cQ'"	[1.3636363636363635, 3.727272727272727, 22.136363636363637]
"b'_PUGXxBeY2Z9OOosFS056w'"	[1.6703296703296704, 3.532967032967033, 67.51648351648352]
"b'_QySOnv3RBmL7GrbJ6beSw'"	[1.4838709677419355, 3.5806451612903225, 34.064516129032256]
"b'_Rw3EkxvI_tJIVbnT5jT2A'"	[1.4516129032258065, 3.596774193548387, 33.193548387096776]
"b'_Y13P59dGTpV7b8xKktLeQ'"	[1.0, 3.5, 8.0]
"b'_doekI31rRF3iLOZhbzVeg'"	[1.4285714285714286, 3.585714285714286, 31.6]
"b'_g0dF6TAj7-RlSUfsGwl7w'"	[1.6666666666666667, 3.533333333333333, 66.27777777777777]
"b'_iZv63vOfUIlJoxhQtyUcg'"	[1.5, 2.9166666666666665, 17.833333333333332]
"b'_rFhH-eSg6heHC9m0t-cBg'"	[1.2413793103448276, 3.310344827586207, 14.758620689655173]
"b'_vDoNSl0w_v-dEkj8EorwA'"	[1.3125, 3.4375, 16.75]
"b'_wpUUDnJwrn7eSYAjnv7WA'"	[1.375, 3.3541666666666665, 39.0]
"b'_y6D2jXsM5S7hWHcIy2NoQ'"	[1.4, 3.55, 20.4]
"b'_yKeTKNvXaBduAkRIS84Aw'"	[1.7557755775577557, 3.4702970297029703, 69.0]
"b'a1_ZedhXo5mVflOV471pCA'"	[1.2666666666666666, 3.6666666666666665, 14.6]
"b'a1uoERTwwlf6yTAWaSUakA'"	[1.8275862068965518, 3.6206896551724137, 98.82758620689656]
"b'a58P2BPCCbQgDMbEoLfWzg'"	[1.6542056074766356, 3.635514018691589, 74.06542056074767]
"b'aAVydRJ23okd1AHi2AS4Mw'"	[1.2608695652173914, 3.152173913043478, 13.826086956521738]
"b'aGMU3qMFOQzG0DT2akMfng'"	[1.7516339869281046, 3.485294117647059, 69.56535947712419]
"b'aL8D2ko6lQ3oGGFeCqSPOw'"	[1.4, 3.5, 15.2]
"b'aOvEr1tluvkmwZjpzfxBAg'"	[1.7662721893491125, 3.539940828402367, 77.43786982248521]
"b'aP7SJxadQE_KaiBHl9sSWA'"	[1.7671232876712328, 3.464041095890411, 70.34246575342466]
"b'aPhxmyXOBKtxdv47EYkcHQ'"	[1.0, 4.25, 10.5]
"b'aPnAEP8WzjJkxyAJ59GS8Q'"	[1.7615894039735098, 3.4735099337748343, 68.63576158940397]
"b'aURWnSm0BrHhp-0DSXFJww'"	[1.2, 2.9, 24.8]
"b'aV-f_elvNoDG-yC6XJ5NKg'"	[1.7346938775510203, 3.7142857142857144, 86.77551020408163]
"b'aaWhSHpsE285eaSTzDxAMA'"	[1.380952380952381, 3.761904761904762, 24.142857142857142]
"b'ae_bWvkswYJZU4sOWOVVng'"	[1.0, 3.5, 5.5]
"b'aiU0FRtHTIHBWMYapw79LA'"	[1.763157894736842, 3.6184210526315788, 83.52631578947368]
"b'ajCLNse9PXoZniKna0S69Q'"	[2.0, 3.0, 12.0]
"b'akCp7BceIrkkeOV5ndI_bQ'"	[1.8709677419354838, 3.3346774193548385, 59.056451612903224]
"b'akjewrvAc_LwLqbZ-kqQ5Q'"	[1.7465277777777777, 3.482638888888889, 69.00694444444444]
"b'anzCdD5eIEHwydTpXhLlUA'"	[1.6896551724137931, 3.7758620689655173, 88.53448275862068]
"b'atjtuvR00Gkhi11BgrVs1Q'"	[1.7668918918918919, 3.481418918918919, 69.375]
"b'awGiEZOQ7ldhrzTbibpV2w'"	[1.3157894736842106, 3.5789473684210527, 19.0]
"b'bFTrpstGo0INBIVMDumMKA'"	[1.7557755775577557, 3.4719471947194718, 69.06930693069307]
"b'bJtlSfdr8KPCSsOr9PvGjw'"	[1.3333333333333333, 3.1666666666666665, 19.5]
"b'bK5nWi1oNs63utSlzmRUNg'"	[1.6339285714285714, 3.8705357142857144, 107.0625]
"b'bLi48v8Div6Qm2Fyaw0C6Q'"	[1.7474402730375427, 3.4812286689419794, 67.32764505119454]
"b'bM3ARXFMxGrntnHS6a7vEQ'"	[1.7582781456953642, 3.475165562913907, 68.63907284768212]
"b'bMSiHjs2fbKbBNPyuTwhHA'"	[1.7842323651452283, 3.4937759336099585, 75.62240663900415]
"b'bbl8fr69OHrzbOFLeJ3kSw'"	[1.4411764705882353, 3.588235294117647, 31.735294117647058]
"b'bbnpPdoRymorHJLY2owBiQ'"	[1.7366548042704626, 3.4893238434163703, 67.66548042704626]
"b'bfF90MspMbqLWdcEU9JLcg'"	[1.0, 2.0, 22.5]
"b'bgNmUYcraelf27TviWEMGA'"	[1.8461538461538463, 3.519230769230769, 94.38461538461539]
"b'binymvD2QxETihoAmHOMSQ'"	[1.3333333333333333, 3.5, 12.666666666666666]
"b'bjbegGikWzSgeVsOJdE22g'"	[1.4090909090909092, 3.727272727272727, 23.5]
"b'blU2m56zkJc0SucLnbc4vw'"	[1.8709677419354838, 3.693548387096774, 58.03225806451613]
"b'bprb8-OFeDNndWziTgjsOg'"	[1.3846153846153846, 3.0384615384615383, 21.23076923076923]
"b'bsme1TUoEQt5EDF7O6HBrg'"	[1.4285714285714286, 3.5714285714285716, 18.392857142857142]
"b'bupMXFUaZfranBLdaVcRww'"	[1.7, 3.9214285714285713, 113.02857142857142]
"b'bx3JxOE_pfO2cWr3MkBIng'"	[1.7590759075907592, 3.4768976897689767, 68.61056105610561]
"b'cFDpY9Y-s2yNnsqNk__xqQ'"	[1.7142857142857142, 2.642857142857143, 37.285714285714285]
"b'cIoB6iinl48KDGCVwtCHoA'"	[1.8666666666666667, 3.7666666666666666, 52.36666666666667]
"b'cL38u23Ez492pToB4xZZXQ'"	[1.7596153846153846, 3.4935897435897436, 73.18910256410257]
"b'cM4a6iIM-VdILKMsPjOx5g'"	[1.0, 5.0, 5.0]
"b'cRTkev8c66o6q6v7FstjLA'"	[1.56, 3.665, 55.36]
"b'cUwNW5NEua_yMcAx-X2sMg'"	[1.673913043478261, 3.8206521739130435, 119.91304347826087]
"b'cX2Nr_XmGYlMaBW35M0sUg'"	[1.7590759075907592, 3.4752475247524752, 67.3069306930693]
"b'cXmlv2WBzuB6JLMhaCvLuQ'"	[1.543859649122807, 3.780701754385965, 61.6140350877193]
"b'cXyUYLY2xi4HpqZqjCQmfQ'"	[1.411764705882353, 3.4705882352941178, 28.5]
"b'cYshR_iYRMFhyLmqjAX_SQ'"	[1.4651162790697674, 3.255813953488372, 27.0]
"b'caYlxQ7kaYcUZwcqJKNyoA'"	[1.5802469135802468, 3.845679012345679, 110.80246913580247]
"b'cd3ZlHmdNI4XlxGQBwPjvA'"	[1.6941176470588235, 3.764705882352941, 97.56470588235294]
"b'cdsxkycC_xrXlOdsm5yZUw'"	[1.4166666666666667, 3.7916666666666665, 23.791666666666668]
"b'cfsXuDfeSX24tInGNEoc2A'"	[1.6494845360824741, 3.5309278350515463, 60.896907216494846]
"b'claunOWWYNvLD9Ybt5dA8A'"	[1.6630434782608696, 3.5489130434782608, 65.1304347826087]
"b'clmjilkPbjl3B5qRSHB1rQ'"	[1.7574750830564785, 3.4767441860465116, 69.8172757475083]
"b'cuYl-tgIioYVp619BlmokA'"	[1.5535714285714286, 3.8125, 63.107142857142854]
"b'czBupdPk4qbW5wlMOEOcWQ'"	[1.7430555555555556, 3.4809027777777777, 68.87152777777777]
"b'd84SeduMbotS3WIJwn4oUQ'"	[1.7524752475247525, 3.48019801980198, 68.85478547854785]
"b'd9fHu9xEmCDs9ShFIWEMZw'"	[1.4, 3.6166666666666667, 28.133333333333333]
"b'd9sv7fexFJiChG9Xl0SP-A'"	[1.5, 3.0, 12.333333333333334]
"b'dAkg4Tucp7b5AIPwkqjAGg'"	[1.7165354330708662, 3.767716535433071, 98.65354330708661]
"b'dAn1MqXl4pghfeXx3XFRaQ'"	[1.7, 2.65, 33.5]
"b'dC6OXF_4Bd9nDOSRc8VTGw'"	[1.6607142857142858, 3.5982142857142856, 76.11160714285714]
"b'dCRjbHW3JCQwQMl6tvjWiw'"	[1.6804123711340206, 3.5257731958762886, 63.371134020618555]
"b'dCsW_fmSz_DiotoRIjh3jg'"	[1.8666666666666667, 3.683333333333333, 52.266666666666666]
"b'dJCZeDVq6cqqdch1e6YiUQ'"	[1.0, 3.5, 10.333333333333334]
"b'dN0GBmRHgxFPCWtejNkKbw'"	[1.543859649122807, 3.780701754385965, 62.666666666666664]
"b'dN2y_stPXdw1u0io64fc0w'"	[1.2777777777777777, 3.8333333333333335, 20.833333333333332]
"b'dOIUk3wm8LU8-FUpCKa1eg'"	[1.7892857142857144, 3.4642857142857144, 71.8]
"b'dPIQurJHDMt1KDlXolNFhw'"	[1.7612456747404843, 3.5536332179930796, 81.34602076124567]
"b'dQIO_7U0sUkNXzbDaZ-LHQ'"	[1.7302158273381294, 3.4928057553956835, 66.82014388489209]
"b'dQwjYLmQXb06CpMPIpm5-g'"	[1.696969696969697, 3.5606060606060606, 54.303030303030305]
"b'dUV3Wdu2dB7HMdwS6Hg3JA'"	[1.3157894736842106, 3.6578947368421053, 25.105263157894736]
"b'dWShECwk4R1cQhzOzJXtIQ'"	[1.5555555555555556, 3.111111111111111, 28.555555555555557]
"b'dcT4gXG-lY7xlaU_YPaZTw'"	[1.4761904761904763, 3.6904761904761907, 36.42857142857143]
"b'dcytjy24XmYrLtjTjgyEZA'"	[1.3333333333333333, 2.9166666666666665, 21.666666666666668]
"b'ddlnpDxGDDxGGoG_dVXwiw'"	[1.8709677419354838, 3.6774193548387095, 54.12903225806452]
"b'ddm_Rh5WzzuX6Sx7aJ3kwg'"	[1.76, 3.4716666666666667, 69.05]
"b'de2E6-wKURd0RLJaq8mrTg'"	[1.3571428571428572, 3.3214285714285716, 26.0]
"b'dhrv6GXy5otbzabXMXbOLg'"	[1.6881720430107527, 3.543010752688172, 65.75268817204301]
"b'dmu1wM0CRgeoTIUXFihU7Q'"	[1.6770833333333333, 3.53125, 63.875]
"b'doz0Zf14FVyj4f2knQO30A'"	[1.4166666666666667, 3.0833333333333335, 12.416666666666666]
"b'dpEE0QVbYvpbuYgXBawmDg'"	[1.8262910798122065, 3.483568075117371, 78.93427230046949]
"b'dqzdumTXqMvoB7SVXos-Qg'"	[1.7575757575757576, 3.4696969696969697, 69.65993265993266]
"b'drecpkFkgxAuvSglTIo9wQ'"	[1.7650273224043715, 3.685792349726776, 96.64480874316939]
"b'dt09TJuvnZR6dRd30CKNaA'"	[1.4666666666666666, 3.2333333333333334, 18.0]
"b'dtszGNoYeZnUC2c1o04UZg'"	[1.7566666666666666, 3.475, 68.96666666666667]
"b'dxD8j20MkodieZLc7fZRsA'"	[1.6818181818181819, 2.6363636363636362, 37.22727272727273]
"b'dyJsv02GJgQZBl2Lh3vjjg'"	[1.7731958762886597, 3.463917525773196, 70.35051546391753]
"b'dyiNt5ZTQQsLpX3Vt-hWng'"	[1.4, 3.585714285714286, 30.8]
"b'e1RcTvtihmYdf8At7hLgRw'"	[1.75, 3.4786184210526314, 69.11842105263158]
"b'e43cDdpfYKn3PLDq5T2AyQ'"	[1.3333333333333333, 3.0, 14.166666666666666]
"b'e68xTl12ry5-RMEvWulUoA'"	[1.4230769230769231, 3.4038461538461537, 35.5]
"b'e7207sqC-pSn6GIf31ikhQ'"	[1.7238805970149254, 3.8544776119402986, 107.06716417910448]
"b'e8a36rGWT7tnst1yChUukw'"	[1.7142857142857142, 3.5357142857142856, 31.642857142857142]
"b'eBoRFMm14n6Bte5vJIaeSg'"	[1.6533333333333333, 3.513333333333333, 71.24]
"b'eDoXXly5LT2GkMUTZddKtw'"	[1.2666666666666666, 3.3, 17.733333333333334]
"b'eGt0GhiFS0FPJNRGJkp0fw'"	[1.5128205128205128, 3.4743589743589745, 57.15384615384615]
"b'eQPmRBwVHCX3mx5ld03OFA'"	[1.2307692307692308, 4.115384615384615, 31.153846153846153]
"b'eZo_WH35_ugK6kqcF0M2Ig'"	[1.788104089219331, 3.4721189591078065, 72.02973977695167]
"b'e_W6Q-qOHcUR5ZKrwvC2qw'"	[1.7, 3.8846153846153846, 109.54615384615384]
"b'ebgu1HjoE5S45U7oKyq4sw'"	[1.434782608695652, 3.4130434782608696, 39.95652173913044]
"b'emYhGfn1oIKNdUNHHCvGMg'"	[1.6, 3.8, 29.0]
"b'en2o4Y4kdDHIDc5P82EXBw'"	[1.6703296703296704, 3.5384615384615383, 64.6923076923077]
"b'eoJfl5vG7X87QhcKb0nt5Q'"	[1.6896551724137931, 3.5383141762452106, 69.22222222222223]
"b'epAifIGqwj5oFp5MV8kgiQ'"	[1.6703296703296704, 3.5164835164835164, 63.65934065934066]
"b'evNdyHPR1B8E1aIoUAsGrQ'"	[1.673913043478261, 3.5652173913043477, 64.56521739130434]
"b'ex-KFCUOxa9mWkbbVvuGQw'"	[1.5, 4.125, 6.25]
"b'f0O3dXG2t3QUFw8ogNRVjA'"	[1.3157894736842106, 3.3421052631578947, 21.473684210526315]
"b'fId--RMAhHZcJagMSD-aUw'"	[1.6593406593406594, 3.5494505494505493, 64.9010989010989]
"b'fKJK8Wrfhq9n6qNqWZ6J0Q'"	[1.0, 2.8333333333333335, 12.166666666666666]
"b'fM-29EyHcLXBrYyzNKNRvg'"	[1.411764705882353, 3.1176470588235294, 35.76470588235294]
"b'fQP_jXrSoVKty5zxV3_Z6g'"	[1.3333333333333333, 2.3333333333333335, 17.333333333333332]
"b'fS1QBwuCUXVQ_K7LNnYvBg'"	[1.6593406593406594, 3.5604395604395602, 65.2967032967033]
"b'fY2LdUf03wdqLcrsA9xp9g'"	[1.6888888888888889, 3.848148148148148, 108.45185185185186]
"b'fZKECzeSUlr3kZL_2dzhrQ'"	[1.391304347826087, 3.4130434782608696, 42.17391304347826]
"b'f_vZiW020vjgySYwUUjZ7A'"	[1.7430555555555556, 3.4895833333333335, 68.97222222222223]
"b'fg2nRepS0cS3xNfWYG7stA'"	[1.0, 5.0, 5.0]
"b'fhTTP5HRqOzmFw-31Qe7QA'"	[1.2222222222222223, 3.111111111111111, 12.222222222222221]
"b'fireL6HjsBqOrj5PMuCZVw'"	[1.2857142857142858, 3.2142857142857144, 22.476190476190474]
"b'fja2EnaSxKu1D7uctMhw-w'"	[1.7557755775577557, 3.4752475247524752, 68.51815181518151]
"b'fjjDfZkChBWyCtbL7bvb2Q'"	[1.368421052631579, 4.0, 24.842105263157894]
"b'fuPhVyvwoMFNRqM4O1CkeQ'"	[1.6835443037974684, 3.5126582278481013, 66.48101265822785]
"b'fxw_kCJJDSQDtY7QJ66Fog'"	[1.4848484848484849, 3.5, 29.181818181818183]
"b'fzRUt2RPxNRSVY-XCIGttQ'"	[1.619047619047619, 2.619047619047619, 37.476190476190474]
"b'g0APw_zhwwHoLjSlHEsTzw'"	[1.4, 2.8, 19.0]
"b'g0MQNtwxfUBisDA7hMuLEA'"	[1.7123287671232876, 3.9315068493150687, 113.05479452054794]
"b'g5XW5RiVhykjleeRrWlJ2g'"	[1.8709677419354838, 3.6774193548387095, 56.83870967741935]
