b'zV_aclADLjx2KOql9F_FTw',40.109986,-88.233777,b'Champaign'
b'yh-NN-dCaxxleNcI-_bsUA',41.1416311,-81.3566025,b'Kent'
b'bA21m-qbgN_GNR6g-AlfYw',35.2627353,-81.125895,b'Gastonia'
b'd7AtQMYDUh40DeJinidFNQ',45.5602837,-73.6010215,b'Montr\xc3\xa9al'
b'z1hRMOmEvw7jx4cq4-8Yfw',45.6561756,-74.1571917,b'Mirabel'
b'UlI0TksGFiIXtcbtg2KalQ',43.7184236,-79.5079286,b'North York'
b'Uy3_5nLo3sYkAuSX6mjdmg',36.0342435,-115.1714093,b'Las Vegas'
b'mLP-jIIRdoaYM7fJqqFurw',40.434399,-79.9229828,b'Pittsburgh'
b'GDOAg680Gmi6S1MlhU7B1g',41.447893,-81.564678,b'Cleveland'
b'2v-8QQfMLX2PCz-0S6gISQ',33.5528695,-112.1337118,b'Phoenix'
b't8yi2l7pZF43Rlf9_lHdDA',43.6495217,-79.3779103,b'Toronto'
b'AXb5gCwqHl-_v6ZIMb1mXQ',40.0339411,-75.5818949,b'Frazer'
b'5GAXZ7gJ81TSR0-Q6AMp_A',43.79646041,-79.53320547,b'Vaughan'
b'kyXEnWKQGWSThY6EcjORuw',40.110085,-88.229304,b'Champaign'
b'M3uV9Y3EDSpy9d4YwyNSAQ',33.5823628,-112.1498845,b'Phoenix'
b'nSD-uxCMb745bH3dxoko9Q',35.04967,-80.99063,b'Tega Cay'
b'vMO2vNyWLuxumso7t3rbYw',43.7761459,-79.2576385,b'Scarborough'
b'NOHh2pgOTUBqp82IQlRQMQ',43.7929785,-79.2602761,b'Scarborough'
b'Qv0OEziLJwyAqcgtrTsA4w',33.62282995,-111.89219,b'Scottsdale'
b'aD4qhONCE5catMdQC4sqwg',43.68683624,-79.29383778,b'Scarborough'
b'akRtfcCezswizRIaAqJ4fQ',41.47,-81.9014,b'Westlake'
b'5BjhQ_Tmm9ppK4UGrMr09g',43.623867,-79.5693346,b'Mississauga'
b'XguKrY0dAuaK1W6HUlUQ1Q',41.1312823,-81.4901798,b'Cuyahoga Falls'
b'Rh2smrKvcamnP8VBUgMI0Q',43.653324,-79.395372,b'Toronto'
b'Svs-B-a5-13D2dGTKxLsyw',41.4050396,-81.7683865,b'Cleveland'
b'O_UC_izJXcAmkm6HlEyGSA',43.67595777,-79.40118402,b'Toronto'
b'_ltkVUDwaI0MTxv8g21k1A',45.57119137,-73.75506389,b'Laval'
b'by_hdCLqAMHW8EEfPYjktA',48.7716,9.17372,b'Stuttgart'
b'6PwKC0dqP9uI85FEP86iPQ',33.32106858,-111.6851718,b'MESA'
b'WZdHNL9F0VWPRGLf1GQcbA',35.26061868,-81.13057778,b'Gastonia'
b'ww_MXl-qDLeYdYTZZ9KWbA',43.652368,-79.4340771,b'Toronto'
b'd4GBb0eVWVdfL5aJx3UCRg',35.024312,-81.0278546,b'Tega Cay'
b'Mmh4w2g2bSAkdSAFd_MH_g',35.0630611,-80.9937419,b'Fort Mill'
b'lBNPDcSvmUbq7W69HvmRTA',40.500796,-79.943429,b'Etna'
b'U1ZVgF-kfkvv_rcoe0RglQ',33.4887595,-112.0824018,b'Phoenix'
b'FfI9FOaQqzUxixw6_glt3Q',33.8649643,-112.1388202,b'Phoenix'
b'3b4efqz06QrLQ_w2xLc4pA',33.5803023,-112.1196529,b'Phoenix'
b'dPxZI9lrKTl5dvFfnb1_Ig',36.0100856,-115.1186563,b'Las Vegas'
b'LrYSnxLKarkzeNHqq50r-A',43.5125352,-79.6487929,b'Mississauga'
b'RAUI7uwpMP6dlcHXkavwHg',33.37648045,-112.171589,b'Laveen'
b'irYAkavSVtIEyGOsHK-yPw',33.4667324,-112.0727233,b'Phoenix'
b'K8dYoXbGDWJr_vSlVwDN1A',43.6137775,-79.6618675,b'Mississauga'
b'fUOY7g6JcO0m3iZNfK0O0g',43.6397312,-79.4212973,b'Toronto'
b'WfB_SsYeKy83QQsqAAyGVQ',36.0986321,-115.1360793,b'Las Vegas'
b'mFE7N0p3f_7vcMTUy76ifw',33.2792396,-111.7928411,b'Chandler'
b'YgPz8vB7tw1B61qi_NLP9w',45.5209077,-73.5974472,b'Montr\xc3\xa9al'
b'btRo30YqzXeTbgxk6gnLMw',41.48447501,-81.9211499,b'Bay Village'
b'75MOveOQwQYbKR02rULdHA',45.4604006,-73.5672162,b'Verdun'
b'WEouNHHxfqGa8gYAnyiyBA',41.7078674,-81.3612933,b'Mentor-on-the-Lake'
b'9zSRAOUIM3I2ZnY9xwvioQ',33.3183691,-111.9276449,b'Chandler'
b'VGRn5KgYKMkqdIKtBUzQQA',41.497812,-81.691629,b'Cleveland'
b'WO5uv-M-u5AG24PiRLYnZA',45.560843,-73.657388,b'Montr\xc3\xa9al'
b'0ZNIAF_1d83uK1Z7mADTfA',43.84245,-79.02799,b'Ajax'
b'1P1YZZl9HXSYeSJR6cjf_Q',43.8468427,-79.4585966,b'Vaughan'
b'j37Z4LIXTH9j6KOq9aX8DQ',40.4599557,-79.930726,b'Pittsburgh'
b'_eKvk2GoGKb3CoYolHgRlg',33.347893,-111.9768218,b'Phoenix'
b'SAae44V24aD7y_HpgxjhPA',33.4658931,-111.6858266,b'Mesa'
b'fx2GjJQyFb4FbueV0vX-KA',48.71269246,9.213666536,b'Stuttgart'
b'6Kp9W5ZvVn--6caQ73_QXg',43.598682,-79.595522,b'Mississauga'
b'_--LAZXefssKWdyn-BTp9A',43.0148509,-89.4579482,b'Fitchburg'
b'kRgP3LxO2ugBrC1YpWLncA',33.61152085,-112.1704866,b'Glendale'
b'dd9eOcxR3KsEHkimIwqcrg',44.03506541,-79.47338601,b'Newmarket'
b'mfQlXkeNhW1vz_1iq63mNQ',33.454393,-112.3404076,b'Avondale'
b'owwKUc2VFUMgRPZFEgrtKA',33.3362676,-111.8741442,b'Chandler'
b'6CpAWkTcqqNtGAfOsPeFUw',33.63926287,-112.2752562,b'Sun City'
b'u29lf2yPd-qK5ThAS9FRQQ',36.1440231,-115.195896,b'Las Vegas'
b'PmDhZiyiHI6O3RJXXojJcA',43.72484,-79.28991885,b'Toronto'
b'XjbPr3o-YTsticeavLjTEg',45.497981,-73.57722,b'Montr\xc3\xa9al'
b'kFuFm8NmxyVkj4xVWO1ugw',43.8642469,-79.3833695,b'Richmond Hill'
b'lUSd0oIMqN4qbFJWX8mIzA',45.5007414,-73.6311554,b'Montr\xc3\xa9al'
b'KYEZATGRY5aD69ZR6VvyWQ',36.27183834,-115.2632794,b'Las Vegas'
b'inaACfObL1NBNJmBG11iuQ',55.9479597,-3.1921432,b'Edinburgh'
b'pBoWsom3mZFYo9EucIWRDg',33.6114217,-112.2395205,b'Peoria'
b'E4I_MLoRNwLCZ8mHr4fRpQ',43.8263314,-79.3051004,b'Markham'
b'7J_8O6w79raFRSORc3bRew',33.2606908,-111.7903737,b'Chandler'
b'qB15WElGAlI_eGWjn0kT2w',33.6259,-112.0136,b'Phoenix'
b'575BoZY8tDPcfSRcdsUNLw',40.4167567,-80.0303278,b'Pittsburgh'
b'QAXFmt__jImnIEvhAVZsJA',45.4486301,-73.6087194,b'Lasalle'
b'Di5ApLgoQpcv5Aew82fI_A',55.9505495,-3.2094542,b'Edinburgh'
b'OJ23YGPnscazBaX4CyssKg',48.6599,9.22247,b'Filderstadt'
b'rSCevr5tQJTxPzMIq3n5Gw',33.4356207,-112.0095457,b'Phoenix'
b'3N5bwNdig7uRddd3kozENA',43.6660486,-79.3848505,b'Toronto'
b'tCJGEQVqjELLYv3fPNX5Rw',33.674238,-111.889288,b'Scottsdale'
b'W8GVfGILy7an385lZSEvSw',36.150372,-115.153558,b'Las Vegas'
b'rv9T1qGHbh9eXqFpKEPy_A',33.7983014,-111.9307437,b'Scottsdale'
b'gEJZ5USuvC1r8_QvSvDCNA',40.109988,-88.240506,b'Champaign'
b'OvbLKXkJCg8ZMHX9L5faIA',55.94638977,-3.20582936,b'Edinburgh'
b'75RP4HSsSJOe_e7e2e3jQQ',36.02432341,-115.0628574,b'Henderson'
b'2cfzQGANxuIGcCUrlwnV7w',40.4299884,-79.8132914,b'Pittsburgh'
b'1vU_fJZ8B8oCc7S4dtRuEw',48.789643,9.1965902,b'Stuttgart'
b'f-ZCLP1SL1a8qvTrPBI-DQ',48.7874484,9.2018839,b'Stuttgart'
b'wRmPV-RvcqcjeyUeOaJQCg',36.1409252,-115.1428874,b'Las Vegas'
b'JxSmlL_MckX0dvS5XBg0Cg',40.4482086,-80.1427729,b'Robinson Township'
b'HVd718KlG6VdY5oh5LH7mQ',45.5082486,-73.5599432,b'Montr\xc3\xa9al'
b'T2jfXhvQPk9wLdt1OVV-Kg',55.95283523,-3.198559616,b'Edinburgh'
b'ECqc9Xd0dTdKmcNrbIizAw',41.1105329,-81.3480427,b'Kent'
b'xT_xzBj-CmxdXdcx6ONGLA',45.577027,-73.330855,b'Sainte-Julie'
b'dcGq4lhHAuPpKYHcLP_Xmg',48.7816,9.1576,b'Stuttgart'
b'AYnFgzhlMLs4c3G-k-cA0A',43.583152,-79.6384179,b'Mississauga'
b'ugdUuApH3pYXggW5qpbALg',43.08397675,-89.30336322,b'Madison'
b'1Nq7GxjvEDgAJxBeOjR_9Q',33.4235954,-111.8568585,b'Mesa'
b'-p-CuUMzN0HQz9OCQ8SZOA',43.83141338,-79.09380924,b'Pickering'
b'ZBSha-zoPLias7wCQ0ZyVw',43.7295029,-79.4035613,b'Toronto'
b'DkBer3JjUGfKEsZCLtfgvA',43.6471768,-79.3815764,b'Toronto'
b'to2cGMKdaw7ZHbXMzpfhlA',33.4660114,-112.0123338,b'Phoenix'
b'X2oxkKB-wlu8xV0P8fbfiQ',33.4800487,-112.1347018,b'Phoenix'
b'0RrHQNdsMK3jPlK4f9_wWA',45.515484,-73.5586047,b'Montr\xc3\xa9al'
b'T1U7Te9Ulv2Qqfzna4JuYA',43.6364658,-79.6214012,b'Mississauga'
b'yHCoJZh5nx0Onr5xgMaUHg',43.7537215,-79.3494213,b'Toronto'
b'EgGdnaotJpPvxCFyZPJeUw',36.238059,-115.210341,b'Las Vegas'
b'5bGFrGqzooCchYXXorGL7w',43.84156535,-79.39938774,b'Richmond Hill'
b'-Ut87cwGFsO3444Rd11p0Q',33.508441,-112.341953,b'Litchfield Park'
b'lK-wuiq8b1TuU7bfbQZgsg',41.48934281,-81.7110287,b'Cleveland'
b'VaFRggkuU-gZDMbnvAZOtg',43.44569,-79.6682013,b'Oakville'
b'lrm8hNDtwd5Wd0tVjOgCyw',43.8685158,-79.282552,b'Markham'
b'D1E_6MBFKeU2a7EQ4IwoEQ',33.62305489,-112.3397575,b'El Mirage'
b'qwlsGR-pJb6xMWJBqiNIQw',43.8153801,-79.3447037,b'Markham'
b'03bL5yYHb-chhJwyeSAkfQ',45.4958037,-73.5804942,b'Montr\xc3\xa9al'
b'AfL8Ds7ex73tfVbq3EFWKg',36.1594825,-115.2874508,b'Las Vegas'
b'k-6pef2sjWEyyBqgTAQcRA',43.8557999,-79.512148,b'Vaughan'
b'R8Mw0iFenJ3nwXuZb7Ql4A',43.8450976,-79.3839546,b'Richmond Hill'
b'AKhyVVdettT6M-ExhYKHdw',55.9795839,-3.1788828,b'Edinburgh'
b'KENynjpbyq33DjGWXOip2Q',43.76276779,-79.49141693,b'Toronto'
b'J1oc5GMKIiVZ16tgWJtEdg',43.8940374,-79.4403959,b'Richmond Hill'
b'LPq-IOpA_VrZ2xRh1A6Ssw',33.4941213,-111.9227616,b'Scottsdale'
b'bGao_iVv3TAYcZ_5y9bOCQ',45.5047799,-73.4232765,b'Saint-Hubert'
b'Xq9SvfRq_PBr8ma6vwh_Mw',43.7084148,-79.4758842,b'Toronto'
b'm6RT6O6Ad8pAfQwyjxYA8w',45.588257,-73.428926,b'Boucherville'
b'0LKcSabd5Gd5oz-qrHTzZg',33.5012604,-111.9233633,b'Scottsdale'
b'wztnDEbXD1VNvHMMPj2tMw',41.3143189,-81.5172353,b'Macedonia'
b'mZK8IBkMFzOX2UmA7_BylA',33.3493477,-111.8565147,b'Chandler'
b'_3IE9guLHvAr-kJpH4Zd7Q',43.7809748,-79.41517543,b'Toronto'
b'oHeiAs-mnDJU1_4BD8_5Dg',41.4834697,-81.5911498,b'Cleveland'
b'FuO6d7IR1ee-3Bfo-gu1HQ',43.6105822,-79.5878496,b'Mississauga'
b'zG0oD8WNqH94ZFZf_VBLgg',43.82765185,-79.5507646,b'Vaughan'
b'e4tpnasQOzkoIegUg__aiw',33.8271931,-111.9237212,b'Cave Creek'
b'pFmuMpPANaAFQ1PGVv1FeQ',40.4370649,-79.777604,b'Monroeville'
b'WMj5Uj04pAqFxLMnJQcQqw',36.1220839,-115.1680316,b'Las Vegas'
b'tpG_KqvR1v2GrlLKNAChBw',41.4223755,-81.5801048,b'Cleveland'
b'RGmBfqdFb0giLPG-SZbQUQ',36.124902,-115.13471,b'Las Vegas'
b'bEn1L8tr2SFTlyQIw79gOg',43.859604,-79.433201,b'Richmond Hill'
b'NoSj3hV8Rlz_gUsOL4_EjQ',36.1444404,-115.1744386,b'Las Vegas'
b'OlGImeovM5U14T5q5DnVSg',33.2195026,-111.8247181,b'Chandler'
b'M-rqZ56wTGSNoIIsBSlhDA',43.8568079,-79.359809,b'Markham'
b'0s0Xthk1JWrBUu74M81Xyg',33.380479,-111.7533699,b'Mesa'
b'SlelFNxQz5PJbl6kkjI0OA',36.0151363,-115.1184733,b'Las Vegas'
b'7aUnd76Myn3ocL425AWGeg',41.152875,-81.358754,b'Kent'
b'eY2i8JbK0AnFvMs-CyV39w',41.6088331,-81.52502,b'Euclid'
b'rG-yvE321mGxakrO-55J5Q',43.7920037,-79.3927656,b'North York'
b'kgAFhUm4sim7RPnNDvSZew',41.425152,-81.896178,b'North Olmsted'
b'pUihHVilZtpZz4FApnOvtA',43.755557,-79.4377948,b'North York'
b'LhWwwDJ2l79a1tHrpcdK6A',43.7871267,-79.544573,b'Vaughan'
b'z-5YXiSmZchuoANnqfp1vg',43.6568116,-79.3742278,b'Toronto'
b'4-YKQyhDR2bZ26AYgZ7aFg',43.6641693,-79.4151618,b'Toronto'
b'bQczh42duSfnETW-73xaTQ',35.3226435,-80.6481118,b'Harrisburg'
b'IfUkm42SB9D0m_ZbkQ711A',43.6549209,-79.4163139,b'Toronto'
b'7U23rwCmVWasFQ0cHRMYVw',43.55892122,-79.74291622,b'Mississauga'
b'sUMi2q41l4AzOsmJMRY8zQ',36.01154119,-115.1758965,b'Las Vegas'
b'CyKi4WgsRNpp3jgsxBEcDg',43.7135396,-79.364984,b'Toronto'
b'_ewxwEwJM-IYfIYnKpQOZw',36.1006883,-115.1010833,b'Las Vegas'
b'sKIAHIGW0viQGFAMGgQ3Rg',43.66203347,-79.33560839,b'Toronto'
b'EEePiBwchl-TIBVcTdE0RA',36.098909,-115.175557,b'Las Vegas'
b'nsoSw8B3teY2FGAEPfiVfA',43.6445955,-79.5226903,b'Toronto'
b'qLCrPakPU9uArigtDu-KiQ',43.6496731,-79.4348818,b'Toronto'
b'cRrwqSHsJLC9C6ZWJ50aFw',43.9447561,-79.45530698,b'Richmond Hill'
b'A029GQG1S3ekPit6cObcBA',33.3492557,-111.8223441,b'Gilbert'
b'ziEGXxNH55x7CMi0eAouKg',43.6463053,-79.4088793,b'Toronto'
b'0v984vlPQfb4VZWvBJSsfg',35.2278319,-80.8392384,b'Charlotte'
b'JlIqG-00xE7ZpypSYq4uMQ',36.1969834,-115.1803758,b'North Las Vegas'
b'itnExCtgV-49SKgMs3M7kg',41.1361174,-81.7199467,b'Medina'
b't2GtB-aiOzrNnuGxZV190g',43.6947165,-79.3048792,b'Toronto'
b'J9f-9Prw2YVM-fiZqv2fmQ',40.442147,-79.956513,b'Pittsburgh'
b'O_UiTH7YjqTS1UTk-shFnA',35.208548,-80.86153,b'Charlotte'
b'yIZROHhe6hfmmzLCtTIEJQ',36.0680033,-115.1764458,b'Las Vegas'
b'9YiIVnH_QokhOCqho28CPg',35.13813283,-80.87610865,b'Charlotte'
b'TIpwAF4h4A7Smj17T8uL9A',41.411177,-81.3377319,b'Chagrin Falls'
b'2utGLjz9HlhK6QqPOAtGHg',43.7741306,-79.5303915,b'Vaughan'
b'-JDAieYuZocQSVYGqwWKog',43.7560452,-79.7590425,b'Brampton'
b'gchI4BdZ76teMX9BsI2H-w',41.611009,-81.523539,b'Euclid'
b'KhWl4Mwhm_Oqq0zIIz-0wQ',36.117506,-115.188844,b'Las Vegas'
b'M6jDeU_3sigyxVnRgHTBDg',41.41236,-81.3394068,b'Bainbridge'
b'-DtaPJJ-beogNkDKusGhlA',43.8681595,-79.283942,b'Markham'
b'wtazPNyIbsRMHmrpEYbqZA',35.302143,-80.7477477,b'Charlotte'
b'NVzyNCSHRbOe0x1A74I61w',41.336466,-81.78479,b'Strongsville'
b'v0byOL8VL6v6muGa1anxFA',36.1432041,-115.262866,b'Las Vegas'
b'eSQt_QNjxNEYN3bF1fHbQg',55.9458,-3.1911,b'Edinburgh'
b'wFnMOhf51su_yIcHWdCeLw',43.7067653,-79.4426656,b'Toronto'
b'aNe8ofTYrealxqv7VtFTuw',36.0703249,-115.2249525,b'Las Vegas'
b'lHyTZFd8XXtvPwo-_qeTXA',36.0005078,-115.105592,b'Henderson'
b'a5xUI7TvsNhM5gZr6KowDg',40.54644648,-80.01902928,b'Pittsburgh'
b'HQObn6hrV9WoeFObGfa2YQ',33.322367,-111.756204,b'Gilbert'
b'pidpBdWsOFfe7pWypBIoiQ',36.1146002,-115.2252211,b'Las Vegas'
b'PgJgpW4TKQ8IoALH2Yq-zA',36.09121926,-115.1758039,b'Las Vegas'
b'VqF6Uky7SGfjWitgxrhlJA',33.23194166,-111.7212182,b'Gilbert'
b'w55IYhyLHUdsRlo_EvMmNQ',36.2914365,-115.2870159,b'Las Vegas'
b'7fSE99-qeIVXpkbNkheeHg',43.62651832,-79.67889009,b'Mississauga'
b'S8FDnhP4WKlRhJxSIkcxFg',33.629059,-112.2381128,b'Peoria'
b'EC7NrIHKk6i3US_XJlDWDA',33.5019605,-111.9230924,b'Scottsdale'
b'kyphxFtMIC6w7ktg-fwxWA',41.509763,-81.603852,b'Cleveland'
b'YT9zQ9dL4sFZg0Y8IPK6CQ',41.4850994,-81.800013,b'Lakewood'
b'b6ucK0IXd9L4pBYrysBNLg',35.2321928,-81.2359454,b'Gastonia'
b'5vgieFiCubi43G6ciiFhNQ',43.6479658,-79.3745153,b'Toronto'
b'vhKUBKcOm8zOLxeS3XM9iA',33.6418473,-111.9955708,b'Phoenix'
b'ljuYsa-fVptTin3158qZHQ',43.570217,-79.566431,b'Mississauga'
b'frCxZS7lPhEnQRJ3UY6m7A',33.469201,-112.047393,b'Phoenix'
b'voLJgLfvODVSQc_mW7x6Hg',43.9160426,-78.9588872,b'Whitby'
b'7kO8bObVGFa-T3mj6PVYsg',36.114988,-115.147904,b'Las Vegas'
b'Z1etKi_kBsMr3oGolRrGaA',40.5198509,-80.1698834,b'Coraopolis'
b'5Y-p9QJLrg2P0I8RjJ9TTQ',43.10563415,-89.29670107,b'Madison'
b'9L8UgjIvLfwylrFacB2HuA',45.499329,-73.578529,b'Montr\xc3\xa9al'
b'OQtldLhTbdyRRYSdA5rxRw',43.5939064,-79.63827454,b'Mississauga'
b'x1IPOlH_O5D3qZdZo6YyEA',43.7035596,-79.3879764,b'Toronto'
b'WtqzJcXEt5lc0hSeJ-bAJg',35.44222026,-80.87355852,b'Huntersville'
b'hJX8WoV-KbFVHojZ6i83Cg',36.1604805,-115.17233,b'Las Vegas'
b'om4t1hDJRQqTRS9VT7ADhA',35.21892237,-80.83615344,b'Charlotte'
b'mI5UYpuYxjiumMLgANoa9A',33.37946745,-111.7529941,b'Mesa'
b'gwYt_q3Ob7aQJIefIBsZiQ',36.058716,-115.2433571,b'Las Vegas'
b'-n1g9MdeG46v1-gzZ4ldvQ',36.239068,-115.167814,b'North Las Vegas'
b'MWcN6qLWTfRJqLySxwJNqQ',41.4510113,-81.914599,b'Westlake'
b'kiU9C58n7dgygdrpjOQXMQ',36.101319,-115.244375,b'Las Vegas'
b'1W_gZM_uuEvJqapbIl6z9Q',43.6677846,-79.3697286,b'Toronto'
b'xfbjRpE3yhRQ9Zw-D_mBgQ',43.642969,-79.4257048,b'Toronto'
b'N0N4mD2DTgR4BR8SlIwLSA',43.8601884,-79.71341458,b'Caledon'
b'7Zt5xgAmPjpc5yfyC9mHYQ',43.6707376,-79.3280955,b'Toronto'
b'7W9I_S3llnTAW1B-iCoM6g',45.5175824,-73.5687815,b'Montr\xc3\xa9al'
b'rwKSKNRKXVERaltnjVltEA',41.4688917,-81.6527921,b'Cleveland'
b'l0WauZ92kRg9bu2oxHj4TQ',33.607105,-112.063427,b'Phoenix'
b'0g1uU280KFaGT9ZhhCrfhg',48.7504719,9.1726681,b'Stuttgart'
b'1Xh1i3SYhQ2I48iiwXnyxQ',43.7518796,-79.2607948,b'Scarborough'
b'Y8L-n2BUbCr31by8eYBazg',41.502577,-81.556349,b'Cleveland'
b'lxZoKGTQvsTFrahsYrPFKQ',43.587621,-79.626502,b'Mississauga'
b'M9fOuiesoUSaouOqNQ3U2w',33.3779385,-111.9062779,b'Tempe'
b'RBOXMNb_gzdmy1CRPxv_4A',51.81243799,-8.39263536,b'Main Street'
b'bwE6ur74Gd4BTaXBHudsCQ',45.63946693,-73.84227801,b'Sainte-Th\xc3\xa9r\xc3\xa8se-de-Blainville'
b'o8TpuB5PmdXXYQhG_SxmhQ',40.33179,-79.7416919,b'North Huntington'
b'oCsMUWF8gudHBE4lga0Bpw',41.384607,-81.439568,b'Solon'
b'SCDym9EeJT8YUkaqVO4cZQ',40.7852453,-80.3314019,b'Pittsburgh'
b'bAdwf-n52f46-ZjlfJ1Hwg',36.2730147,-115.2518622,b'Las Vegas'
b'VQBOBXLk8f5dxtP1-_yPUw',43.6588998,-79.3942527,b'Toronto'
b'ijg7qQCYnhUWBd5JUxbfvA',36.14770952,-115.1552059,b'Las Vegas'
b'crGdKSRKi25R2vorZ7skzg',36.1656584,-115.1165785,b'Las Vegas'
b'UxabpWEP0L3PT6syGLSgqw',48.76352,9.1685,b'Stuttgart'
b'IqsQRoiVE535Z2JR-7xoWQ',33.4217141,-111.8937627,b'Tempe'
b'2WiuLnyR8UWXjYQKgKBjkg',43.66462,-79.65855,b'Mississauga'
b'3c6FN1VrCAV4s60PsWTCLA',33.3944997,-111.8748402,b'Mesa'
b'V2_MoJphE47wYFazVF1cSQ',43.6079011,-79.6176517,b'Mississauga'
